,5,1,1,1,1,1,14,1,1
15,0,0,0,0,0,0,0,0,0
5,0,0.12175,0.11555,0.11265,0.11275,0.1132,0.1132,0,0
5,0,0.1204,0.11555,0.11265,0.1122,0.1112,0.1112,0,0
5,0,0.1204,0.11555,0.1121,0.1122,0.1122,0.1122,0.05085,0.05085
5,0,0.1204,0.11555,0.1121,0.11165,0.1152,0.1152,0.10575,0.10575
1,0,0.1804,0.1804,0.1804,0.1804,0.1804,0.1804,0.1804,0.28615
4,0,0.1804,0.28615,0.28615,0.28615,0.28615,0.28615,0.28615,0.28615
5,0,0.1754,0.2555,0.2555,0.2555,0.2555,0.2555,0.2555,0.2555
5,0,0.6194,0.62075,0.62075,0.62075,0.62075,0.62075,0.62075,0.62075
