,24,1,15
28,0,0.012,0.012
1,0,0.015,0.015
1,0,0.017,0.017
1,0,0.02,0.02
1,0,0.024,0.024
1,0,0.028,0.028
1,0,0.038,0.038
1,0,0.048,0.048
1,0,0.158,0.128
1,0,0.188,0.128
1,0,0.188,0.138
1,0,0.26,0.148
1,0,0.26,0.168
1,0.06,0.32,0.21
1,0.06,0.232,0.232
1,0.077,0.328,0.328
1,0.083,0.292,0.292
1,0.083,0.292,0.292
1,0.125,0.35,0.35
5,0.148,0.3,0.3
5,0.164,0.3,0.3
