,1,1,1,1,1,1,1,1,1,5,5,5
10,0.06944,0.06052,0.05546,0.05198,0.04968,0.04904,0.04712,0.04574,0.0356,0,0,0
5,0.06944,0.06052,0.05546,0.05198,0.04968,0.04904,0.04712,0.04574,0.0356,0.03602,0.02934,0.01958
5,0.06944,0.06052,0.05546,0.05198,0.04968,0.04904,0.04712,0.04574,0.0356,0.02738,0.02226,0.01482
5,0.06776,0.05938,0.04096,0.0323,0.02582,0.02248,0.02032,0.01558,0.01472,0.01342,0.01078,0.00724
5,0.06776,0.05938,0.04096,0.0323,0.02582,0.02248,0.02032,0.01558,0.01472,0.0067,0.0054,0.0036
5,0.06776,0.05938,0.04096,0.0323,0.02582,0.02248,0.02032,0.01558,0.01472,0.00702,0.00566,0.00372
5,0.06776,0.05938,0.04096,0.0323,0.02582,0.02248,0.02032,0.01558,0.01472,0.01344,0.01076,0.00714
