,4,5,5,5,5,5,5,5,1
4,70,0,0,0,0,0,0,0,0
5,347,82,1,0,0,0,0,0,0
5,253,298,145,0,0,0,0,0,0
5,65,205,520,22,0,0,0,0,0
5,3,84,358,169,66,0,0,0,0
5,0,2,128,151,73,7,0,0,0
5,0,0,3,48,32,2,1,0,0
5,0,0,0,0,6,0,0,1,0
