,1
18,0.02
1,0.02
1,0.02
1,0.02
1,0.02
1,0.02
1,0.02
1,0.02
1,0.02
1,0.02
1,0.02
1,0.02
1,0.04
1,0.03
1,0.03
1,0.03
1,0.03
1,0.25
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,1
