,4,5,5,5,5,5,5,5
9,39,21,9,0,0,0,0,0
5,66,8,39,12,0,0,0,0
5,28,15,32,34,1,0,0,0
5,14,0,39,73,31,0,0,0
5,3,6,15,56,80,17,1,0
5,1,0,4,13,48,54,15,0
5,1,0,1,2,14,19,13,4
5,0,0,0,0,1,2,2,2
1,0,0,0,0,0,0,0,0
