,1
29,0
1,0.4
1,0.38
1,0.38
1,0.38
1,0.38
1,0.34
1,0.32
1,0.26
1,0.26
1,0.26
1,0.26
1,0.11
1,0.11
1,0.13
1,0.13
1,0.13
1,0.17
1,0.15
1,0.15
1,0.15
1,0.15
10,0.3
10,1
