,1
32,0.02
1,0.03
1,0.03
1,0.05
1,0.05
1,0.06
1,0.08
1,0.09
1,0.1
1,0.14
1,0.21
1,0.21
1,0.21
1,0.27
1,0.33
1,0.33
1,0.33
1,0.33
1,0.5
1,0.5
1,0.5
1,0.5
1,0.5
1,1
