,1,1,1,1,1,1
5,0.29,0.25,0.2,0.16,0.13,0.11799
5,0.29,0.25,0.2,0.16,0.13,0.117935
5,0.29,0.25,0.2,0.16,0.13,0.11205
5,0.2,0.17,0.14,0.11,0.1,0.08265
5,0.2,0.17,0.14,0.11,0.1,0.066975
5,0.2,0.17,0.14,0.11,0.1,0.0568
5,0.2,0.17,0.14,0.11,0.1,0.055575
5,0.2,0.17,0.14,0.11,0.1,0.05317
5,0.2,0.17,0.14,0.11,0.1,0.04762
5,0.2,0.17,0.14,0.11,0.1,0.059125
