,1,1,1,1,1
5,0.25,0.2,0.15,0.12,0.09
5,0.25,0.2,0.15,0.12,0.083
5,0.25,0.2,0.15,0.12,0.053
5,0.25,0.2,0.15,0.12,0.03
5,0.25,0.2,0.15,0.12,0.026
5,0.25,0.2,0.15,0.12,0.024
5,0.25,0.2,0.15,0.12,0.011
5,0.25,0.2,0.15,0.12,0.008
5,0.25,0.2,0.15,0.12,0.008
