,1
25,0.06
1,0.06
1,0.06
1,0.06
1,0.06
1,0.06
1,0.06
1,0.06
1,0.075
1,0.15
1,0.25
1,0.15
1,0.15
1,0.15
1,0.15
1,0.2
1,0.2
1,0.2
1,0.2
1,0.3
1,0.5
1,0.25
1,0.25
1,0.25
1,0.25
1,1
