,1
35,0.02
1,0.02
1,0.02
1,0.02
1,0.05
1,0.05
1,0.08
1,0.1
1,0.1
1,0.25
1,0.25
1,0.25
1,0.25
1,0.25
1,0.25
1,0.25
1,0.25
1,0.25
1,0.25
1,0.25
1,1
