,1,1,1,1
5,0.16,0.1355,0.1355,0.1351
5,0.16,0.1355,0.1355,0.0958
5,0.16,0.1355,0.1355,0.0661
5,0.16,0.1355,0.1355,0.0402
5,0.16,0.1355,0.1355,0.03
5,0.16,0.1355,0.1355,0.0255
5,0.16,0.1355,0.1355,0.0375
5,0.16,0.1355,0.1355,0.0455
