,1,1,1,1,1
5,0.0725,0.0675,0.065,0.0625,0.0623
5,0.0725,0.0675,0.065,0.0625,0.0593
5,0.0725,0.0675,0.065,0.0625,0.055
5,0.0725,0.0675,0.065,0.0625,0.0523
5,0.0725,0.0675,0.065,0.0625,0.0511
5,0.0725,0.0675,0.065,0.0625,0.0502
5,0.0725,0.0675,0.065,0.0625,0.0493
5,0.0725,0.0675,0.065,0.0625,0.0486
