,1
30,0.027831597
1,0.018504661
1,0.018504661
1,0.018504661
1,0.023093524
1,0.03059228
1,0.033406418
1,0.038360013
1,0.043146067
1,0.061512839
1,0.091124552
1,0.100340555
1,0.11066477
1,0.111394234
1,0.131267915
1,0.191585164
1,0.172357259
1,0.183464767
1,0.18195201
1,0.192187064
1,0.178693766
1,0.164301639
1,0.164301639
1,0.164301639
1,0.164301639
1,1
