,1
4,16917271
5,72563386
5,88948204
5,92308584
5,73287738
5,65161590
5,63178840
5,52357626
1,10007047
1,8736181
1,7987809
1,5952018
1,6846211
1,4855640
1,4164195
1,2204540
1,2577786
1,1548939
1,4306848
