,1
29,11
1,29
1,50
1,55
1,59
1,56
1,116
1,135
1,188
1,168
1,182
1,249
1,268
1,317
1,491
1,551
1,550
1,615
1,642
1,574
1,374
1,389
1,415
1,360
1,313
1,253
1,222
1,216
1,163
1,145
1,125
1,105
1,120
1,137
1,108
1,114
5,329
5,107
5,7
1,3
