,4,5,5,5,5,5,5,5,5,5
30,0,0,0,0,0,0,0,0,0,0
5,8,94,164,132,98,440,453,6,2,0
5,7,357,486,371,857,1551,2034,67,2,0
5,3,1272,1569,1421,2609,2686,3443,348,26,3
5,1004,2263,2321,1981,2743,2795,2434,551,67,4
5,851,1707,1789,1546,2049,1783,1152,360,59,6
5,462,1146,1260,1120,1361,1101,721,156,28,6
5,223,754,881,839,880,807,525,96,10,4
5,93,407,548,497,536,421,207,69,5,1
5,29,163,210,241,239,132,63,24,3,0
5,3,25,62,54,54,26,13,10,1,1
