,1
29,0.1
1,0.1
1,0.1
1,0.1
1,0.1
1,0.1
1,0.17
1,0.17
1,0.15
1,0.15
1,0.15
1,0.13
1,0.13
1,0.175
1,0.175
1,0.17
1,0.25
1,0.32
1,0.2
1,0.2
1,0.2
1,1
