,1,1,1,1,1
5,0.1,0.09,0.075,0.075,0.045
5,0.1,0.09,0.075,0.075,0.045
5,0.1,0.09,0.075,0.075,0.045
5,0.1,0.09,0.075,0.075,0.035
5,0.1,0.09,0.075,0.075,0.035
5,0.1,0.09,0.075,0.075,0.035
5,0.1,0.09,0.075,0.075,0.035
5,0.1,0.09,0.075,0.075,0.035
