,1,1,1,1,1,1
5,0.096,0.076,0.0661,0.0611,0.0561,0.0561
5,0.096,0.076,0.0661,0.0611,0.0561,0.0511
5,0.096,0.076,0.0661,0.0611,0.0561,0.0499
5,0.096,0.076,0.0661,0.0611,0.0561,0.0486
5,0.096,0.076,0.0661,0.0611,0.0561,0.047
5,0.096,0.076,0.0661,0.0611,0.0561,0.0453
5,0.096,0.076,0.0661,0.0611,0.0561,0.0461
5,0.096,0.076,0.0661,0.0611,0.0561,0.0424
5,0.096,0.076,0.0661,0.0611,0.0561,0.0362
