,1
30,0
1,0.092
1,0.09
1,0.09
1,0.09
1,0.1
1,0.095
1,0.09
1,0.12
1,0.1
1,0.12
1,0.2
1,0.26
1,0.4
1,0.2
1,0.2
1,1
