,1,1,1
5,0.254,0.214,0.146760314
5,0.23,0.186,0.10083055
5,0.208,0.161,0.059590864
5,0.186,0.138,0.031520628
5,0.165,0.12,0.020760314
5,0.148,0.111,0.022690079
5,0.153,0.116,0.031520628
5,0.179,0.144,0.047140471
5,0.24,0.205,0
