ppd_id,fy,EEGroupID,TierID,source_GASBSchedules,notes_GASBSchedules,ActAssets_GASB,ActLiabilities_GASB,ActFundedRatio_GASB,UAAL_GASB,ActLiabilities_other,payroll,RequiredContribution,PercentReqContPaid,ARC,PercentARCPaid,TotalPensionLiability,NetPosition,NetPensionLiability,ADEC,AEC,CoveredPayroll_GASB67,PercentADEC,ActAssets_est,ActLiabilities_est,ActFundedRatio_est,RequiredContribution_est,ActValDate_GASBSchedules
71,2016,0,0,,,30367323.589,53085686.728,.5720435292585708,22718363.139,0,11296345.312,2097570.117,.6031961533708291,,,85769888.074,26762070.61,59007817.464,2097570.117,1265246.226,11320198.747,.6031961533708291,0,0,0,,30jun2016
72,2001,0,0,,,18074453.81,17922587.037,1.0085,-151866.773,0,2561708.439,345629.504,.2189,345629.504,.2189,,,,,,,,0,0,0,,30jun2001
72,2002,0,0,,,18425172.652,19227962.499,.9581999999999999,802789.947,0,2693979.879,352335.067,0,352335.067,0,,,,,,,,0,0,0,,30jun2002
72,2003,0,0,,,18355133.458,20752982.99,.8845000000000001,2397849.532,0,2840937.466,364968.079,0,364968.079,0,,,,,,,,0,0,0,,30jun2003
72,2004,0,0,,,18703390.127,22278239.35,.8395,3574849.223,0,2975265.463,434570.115,.1739,434570.115,.1739,,,,,,,,0,0,0,,30jun2004
72,2005,0,0,,,19377890.373,24204592.547,.8006,4826702.174,0,3101807.87,516685.223,.3523,516685.223,.3523,,,,,,,,0,0,0,,30jun2005
72,2006,0,0,,,20364245.718,25989699.337,.7836,5625453.619,0,3278999.899,676774.3860000001,.4942,676774.3860000001,.4942,,,,,,,,0,0,0,,30jun2006
72,2007,0,0,,,21715926.563,27988827.256,.7759,6272900.693,0,3459839.699,801216.0110000001,.6875,801216.0110000001,.6875,,,,,,,,0,0,0,,30jun2007
72,2008,0,0,,,22753559.27,30620225.442,.7431,7866666.172,0,3596254.177,960856.263,.8126000000000001,960856.263,.8126000000000001,,,,,,,,0,0,0,,30jun2008
72,2009,0,0,,,22979220.278,32442101.245,.7082999999999999,9462880.967,0,3673674.523,1048234.663,.6835,1048234.663,.6835,,,,,,,,0,0,0,,30jun2009
72,2010,0,0,,,22558520.945,29274359.384,.7706000000000001,6715838.439,0,3720534.369,1161763.447,.653,1161763.447,.653,,,,,,,,0,0,0,,30jun2010
72,2011,0,0,,,23171332.372,30905157.867,.7498,7733825.495,0,3649416.297,1337424.856,.6652,1337424.856,.6652,,,,,,,,0,0,0,,30jun2011
72,2012,0,0,,,23574586.776,31732123.319,.7429000000000001,8157536.543,0,3656218.573,1238132.402,.6675,1238132.402,.6675,,,,,,,,0,0,0,,30jun2012
72,2013,0,0,,,24130702.958,33000221.309,.7312000000000001,8869518.351,0,3678910.266,1279412.723,.7001000000000001,1279412.723,.7001000000000001,,,,,,,,0,0,0,,30jun2013
72,2014,0,0,,,25128684.753,34604896.571,.7261597994215255,9476211.818000004,0,3682677.356,1150719.106,.7651143466805357,,,42507164.403,25020485.785,17486678.618,1150719.106,880431.697,3678910.266,.7651143466805357,0,0,0,,30jun2014
72,2015,0,0,,,25939616.259,35722403.468,.7261442047771677,9782787.209000001,0,3695509.355,1217110.411,.7739234891812949,,,47517765.905,25106858.921,22410906.984,1217110.411,941950.336,3682677.356,.7739234891812949,0,0,0,,30jun2015
72,2016,0,0,,,26348593.227,37470081.25,.703190181286303,11121488.023,0,3726807.562,1311849.713,.7521096587685117,,,49402169.913,23984726.664,25417443.249,1311849.713,986654.84,3695509.355,.7521096587685117,0,0,0,,30jun2016
73,2001,0,0,,,35351379.51,32745357.19,1.08,-2606022.33,0,6948381.383,0,0,0,0,,,,,,,,0,0,0,,30jun2001
73,2002,0,0,,,35148246.43,35146591.84,1,-1654.59,0,7348993.141,0,0,0,0,,,,,,,,0,0,0,,30jun2002
73,2003,0,0,,,34651825.93,37383732.88,.9270000000000001,2731906.95,0,7702854.159,194435.594,0,194435.594,0,,,,,,,,0,0,0,,30jun2003
73,2004,0,0,,,34633790.55,40447690.34,.856,5813899.79,0,8047272.269,686284.85,0,686284.85,0,,,,,,,,0,0,0,,30jun2004
73,2005,0,0,,,34789389.88,43967927.3,.7909999999999999,9178537.42,0,8454072.108999999,883460.483,0,883460.483,0,,,,,,,,0,0,0,,30jun2005
73,2006,0,0,,,35531294.79,46539868.65,.763,11008573.86,0,8748623.186000001,1177674.055,.08,1177674.055,.08,,,,,,,,0,0,0,,30jun2006
73,2007,0,0,,,36714578.75,49161247.36,.747,12446668.62,0,9077628.812999999,1407249.58,.491,1407249.58,.491,,,,,,,,0,0,0,,30jun2007
73,2008,0,0,,,36664627.63,51754814.52,.7084,15090186.89,0,9419083.203,1550503.835,.448,1550503.835,.448,,,,,,,,0,0,0,,30jun2008
73,2009,0,0,,,34838211.26,54576061.02,.6383,19737849.77,0,9747020.060000001,1601478.508,.0599,1601478.508,.0599,,,,,,,,0,0,0,,30jun2009
73,2010,0,0,,,33265326.627,49543347.849,.6714,16278021.222,0,10025401.658,1796358.016,.0185,1796358.016,.0185,,,,,,,,0,0,0,,30jun2010
73,2011,0,0,,,32289888.42,51406540.29,.6281,19116651.87,0,9682318.739,2123175.95,.0144,2123175.95,.0144,,,,,,,,0,0,0,,30jun2011
73,2012,0,0,,,31214185.683,52417751.753,.593,21203566.07,0,9779212.915999999,2269823.968,.1401,2269823.968,.1401,,,,,,,,0,0,0,,30jun2012
73,2013,0,0,,,30605973.071,53645477.966,.5705,23039504.895,0,10038792.896,2331811.395,.2775,2331811.395,.2775,,,,,,,,0,0,0,,30jun2013
73,2014,0,0,,,29044777.902,53749976.641,.5403681958039197,24705198.739,0,10162236.47,2158287.358,.1816421634250243,,,81095320,27282252.461,53813067.539,2158287.358,392035.985,10038792.896,.1816421634250243,0,0,0,,30jun2014
73,2015,0,0,,,28301404.184,55359377.071,.5112305390955291,27057972.887,0,10305472.484,2306611.715,.2340213073096267,,,89182662,25604797.56,63577864.44,2306611.715,539796.289,10162263.47,.2340213073096267,0,0,0,,30jun2015
73,2016,0,0,,,27169758.348,57865971.163,.4695,30696212.815,0,10436205.103,2544811.534,.3004108515644601,,,101746770,22717835.967,79028907.03300001,2544811.534,764489,10305472.484,.3004108515644601,0,0,0,,30jun2016
74,2001,0,0,,,8308210.019,7883446.91,1.054,-424763.11,0,1318274.517,196544.11,1,196544.11,1,,,,,,,,0,0,0,,30jun2001
74,2002,0,0,,,8769234.200999999,8505930.676999999,1.031,-263303.52,0,1396209,204734.125,1,204734.125,1,,,,,,,,0,0,0,,30jun2002
74,2003,0,0,,,8971080.804,9215945.483999999,.973,244864.68,0,1437357.206,213712.566,1,213712.566,1,,,,,,,,0,0,0,,30jun2003
74,2004,0,0,,,9267268.071000001,9950224.296,.9309999999999999,682956.225,0,1499069.439,206835.702,1,206835.702,1,,,,,,,,0,0,0,,30jun2004
74,2005,0,0,,,9997484.608999999,10902768.775,.917,905284.166,0,1607838.716,219163.952,1,219163.952,1,,,,,,,,0,0,0,,30jun2005
74,2006,0,0,,,10850217.103,11781722.238,.9209999999999999,931505.135,0,1774918.446,235863.262,1,235863.262,1,,,,,,,,0,0,0,,30jun2006
74,2007,0,0,,,12032214.874,12962480.229,.9279999999999999,930265.355,0,1908519.615,257095.466,1,257095.466,1,,,,,,,,0,0,0,,30jun2007
74,2008,0,0,,,12816218.012,13740335.321,.9329999999999999,924117.309,0,1965064.16,292578.92,1,292578.92,1,,,,,,,,0,0,0,,30jun2008
74,2009,0,0,,,12553985.916,14908279.2,.8420000000000001,2354293.284,0,2081259.498,302068.68,1,302068.68,1,,,,,,,,0,0,0,,30jun2009
74,2010,0,0,,,12243712.85,15601461.46,.785,3357748.61,0,1993516.921,327447.665,1,327447.665,1,,,,,,,,0,0,0,,30jun2010
74,2011,0,0,,,11855217.373,16826392.409,.705,4971175.036,0,1935013.761,355192.459,1,355192.459,1,,,,,,,,0,0,0,,30jun2011
74,2012,0,0,,,11612047.019,17788043.847,.653,6175996.828,0,1994280.107,466059.49,1,466059.49,1,,,,,,,,0,0,0,,30jun2012
74,2013,0,0,,,12438151.665,17057380.022,.7290000000000001,4619228.357,0,2049737.51,523617.049,1,523617.049,1,17082757.593,12707740.926,4375016.667,285560.291,285560.291,2049737.51,1,0,0,0,,30jun2013
74,2014,0,0,,,13482815.522,17784376.686,.758,4301561.164,0,2102265.325,373492.681,1,373492.681,1,17744186.9,14424792.739,3319394.159,370766.329,370766.329,2102265.325,1,0,0,0,,30jun2014
74,2015,0,0,,,14074919.042,18786486.55,.7490000000000001,4711567.508,0,2248254.276,317163.961,1,,,18516054.874,14255528.543,4260526.331,317163.961,317163.961,2248254.276,1,0,0,0,,30jun2015
74,2016,0,0,,,14654814.373,19474241.384,.753,4819427.011,0,2135171.462,324751.997,1,,,19986038.742,13826658.367,6159380.375,324751.997,324751.997,2326943.176,1,0,0,0,,30jun2016
75,2001,0,0,,,7418300,8070300,.919,652000,0,1819600,161524.34,1,161524.34,1,,,,,,,,0,0,0,,30jun2001
75,2002,0,0,,,7595100,8748000,.868,1152900,0,1978500,173863.363,1,173863.363,1,,,,,,,,0,0,0,,30jun2002
75,2003,0,0,,,7518200,9266600,.8109999999999999,1748500,0,2032500,179132.226,1,179132.226,1,,,,,,,,0,0,0,,30jun2003
75,2004,0,0,,,7488000,9927100,.754,2439100,0,2142400,203937.432,.9279999999999999,203937.432,.9279999999999999,,,,,,,,0,0,0,,30jun2004
75,2005,0,0,,,7457500,10591800,.7040000000000001,3134300,0,2209100,243237.303,.8129999999999999,243237.303,.8129999999999999,,,,,,,,0,0,0,,30jun2005
75,2006,0,0,,,7813900,11436300,.6829999999999999,3622400,0,2219400,299967.996,.755,299967.996,.755,,,,,,,,0,0,0,,30jun2006
75,2007,0,0,,,8591417.402000001,12190080.577,.705,3598663.175,0,2341146.395,364128.448,.703,364128.448,.703,,,,,,,,0,0,0,,30jun2007
75,2008,0,0,,,9272828.135,12966995.13,.715,3694166.995,0,2491708.606,368196.682,.79,368196.682,.79,,,,,,,,0,0,0,,30jun2008
75,2009,0,0,,,9366271.312000001,13883273.082,.675,4517001.77,0,2585739.292,375430.722,.862,375430.722,.862,,,,,,,,0,0,0,,30jun2009
75,2010,0,0,,,9431321.589,14353509.423,.657,4922187.834,0,2575789.471,357220.043,.877,357220.043,.877,,,,,,,,0,0,0,,30jun2010
75,2011,0,0,,,9642229.673,15293072.424,.63,5650842.751,0,2523816,377884.749,.816,377884.749,.816,,,,,,,,0,0,0,,30jun2011
75,2012,0,0,,,9606304.017000001,15836972.53,.607,6230668.513,0,2495275.534,400461.343,.634,400461.343,.634,,,,,,,,0,0,0,,30jun2012
75,2013,0,0,,,9828547.715,16362279.203,.601,6533731.488,0,2516874.274,480700.326,.6234000000000001,480700.326,.6234000000000001,16468550.952,10191698.803,6276852.149,480700.326,299657.53,2706170.349,.6233770059893823,0,0,0,,30jun2013
75,2014,0,0,,,10714996.256,16971321.732,.6314,6256325.476,0,2538882.656,479884.486,.755,479884.486,.755,17051806.637,11346075.824,5705730.13,479884.486,362462.537,2718100.677,.7553120544096941,0,0,0,,30jun2014
75,2015,0,0,,,11472378.929,18014425.002,.637,6542046.073,0,2610297.095,450950.584,.8762149003004729,,,17974989.414,11497723.115,6477266.299,450950.584,395129.621,2730320.345,.8762149003004729,0,0,0,,30jun2015
75,2016,0,0,,,11905958.7,18536428.261,.642,6630469.561,0,2612044.477,465340.519,.8531140977216299,,,18729271.512,11532837.951,7196433.561,465340.519,396988.557,2740526.669,.8531140977216299,0,0,0,,30jun2016
76,2001,0,0,,,43015355,36654300,1.17354184911456,-6361055,0,8515269.538000001,100024.692,1,100024.692,1,,,,,,,,0,0,0,,30jun2001
76,2002,0,0,,,43561103,38905200,1.11967302571379,-4655903,0,8901110.489,105660.069,1,105660.069,1,,,,,,,,0,0,0,,30jun2002
76,2003,0,0,,,42055984,40423500,1.04038452880132,-1632484,0,8807618.852,197824,.546,197824,.546,,,,,,,,0,0,0,,30jun2003
76,2004,0,0,,,40638628,43010221,.944859781120399,2371593,0,9157412.418,542229,.573,542229,.573,,,,,,,,0,0,0,,30jun2004
76,2005,0,0,,,39692426,44881300,.884386726765936,5188874,0,9670785.683,1020380,.8059999999999999,1020380,.8059999999999999,,,,,,,,0,0,0,,30jun2005
76,2006,0,0,,,38367102,46602030,.823292504639819,8234928,0,10128688.85,1024358,1,1024358,1,,,,,,,,0,0,0,,30jun2006
76,2007,0,0,,,38925725,49253216,.7903184433682461,10327491,0,10761963.32,1471030,1,1471030,1,,,,,,,,0,0,0,,30jun2007
76,2008,0,0,,,40722228,51114399,.796687430547947,10392171,0,11305974,1874242,1,1874242,1,,,,,,,,0,0,0,,30jun2008
76,2009,0,0,,,41710159,53052658,.7862031527141881,11342499,0,11880994,2150438,1,2150438,1,,,,,,,,0,0,0,,30jun2009
76,2010,0,0,,,40433344,62935267,.6424582070793341,22501923,0,12101417,2197717,1,2197717,1,,,,,,,,0,0,0,,30jun2010
76,2011,0,0,,,42409059,65269251,.6497555640710508,22860192,0,12233573,2387216,1,2387216,1,,,,,,,,0,0,0,,30jun2011
76,2012,0,0,,,44676721,67417018,.6626920371945255,22740297,0,12478130,3017004,1,3017004,1,,,,,,,,0,0,0,,30jun2012
76,2013,0,0,,,47282884,69115116,.6840000000000001,21832232,0,12419720,3046845,1,3046845,1,70309953,47236742,23073211,3046845,3046845,11954975,1,0,0,0,,30jun2013
76,2014,0,0,,,50505971,71839051,.703,21333080,0,12693712,3114068,1,3114068,1,73024794,55005527,18019267,3114068,3114068,12182888,1,0,0,0,,30jun2014
76,2015,0,0,,,50505971,71839051,.703,21333080,0,12314958,3160258,1,3114068,1,75315562,55074788,20240774,3160258,3160258,12314958,1,0,0,0,,30jun2015
76,2016,0,0,,,50505971,71839051,.703,21333080,0,12336979,3365454,1,3114068,1,79839135,55542313,24296822,3365454,3365454,12336979,1,0,0,0,,30jun2016
77,2001,0,0,,,35410230,36140100,.979804427768601,729870,0,5015449.141,571956,.778,571956,.778,,,,,,,,0,0,0,,30jun2001
77,2002,0,0,,,34177750,36531200,.935576986247372,2353450,0,5469239.283,607763,.8390000000000001,607763,.8390000000000001,,,,,,,,0,0,0,,30jun2002
77,2003,0,0,,,33169210,37622900,.881622894566873,4453690,0,5828756.503,805782,.794,805782,.794,,,,,,,,0,0,0,,30jun2003
77,2004,0,0,,,33149251,40871986,.811050654597504,7722735,0,6219808.501,1015331,.9059999999999999,1015331,.9059999999999999,,,,,,,,0,0,0,,30jun2004
77,2005,0,0,,,32865126,42644415,.770678317430313,9779289,0,6175939.608,1304033,.9420000000000001,1304033,.9420000000000001,,,,,,,,0,0,0,,30jun2005
77,2006,0,0,,,32405645,45138925,.7179090995188741,12733403,0,6978725.642,1316610.517,1,1316610.517,1,,,,,,,,0,0,0,,30jun2006
77,2007,0,0,,,33854152,48625202,.6962264547507689,14771050,0,7222471,1600904.278,1,1600904.278,1,,,,,,,,0,0,0,,30jun2007
77,2008,0,0,,,32227375,49400762,.6523659535877959,17173387,0,7926648,1916519.629,1,1916519.629,1,,,,,,,,0,0,0,,30jun2008
77,2009,0,0,,,30774981,47988459,.6411364834262829,17213478,0,8016636,2223643.77,1,2223643.77,1,,,,,,,,0,0,0,,30jun2009
77,2010,0,0,,,32477527,55138366,.589017816984171,22660839,0,7979671,2484073.5,1,2484073.5,1,,,,,,,,0,0,0,,30jun2010
77,2011,0,0,,,33601537,57702731,.5823214329318313,24101194,0,7888204,2468973.357,1,2468973.357,1,,,,,,,,0,0,0,,30jun2011
77,2012,0,0,,,33871180,58783399,.5762031555881959,24912219,0,8013395,2673078.096,1,2673078.096,1,,,,,,,,0,0,0,,30jun2012
77,2013,0,0,,,35186072,60956922,.5770000000000001,25770850,0,8050091,2885640,1,2885640,1,60511262.47,36856456,23654806.47,2855640,2855640,7964148.973,1,0,0,0,,30jun2013
77,2014,0,0,,,37521424,64986437,.5770000000000001,27465013,0,8274686,2998694,1,2998694,1,62306379.111,44489939,17816440.111,2998694,2998694,7996941.545,1,0,0,0,,30jun2014
77,2015,0,0,,,37521424,64986437,.5770000000000001,27465013,0,8074522,3270007,1,2998694,1,65040368,44254664,20785704,3270007,3270007,8074522,1,0,0,0,,30jun2015
77,2016,0,0,,,37521424,64986437,.5770000000000001,27465013,0,8256100,3702569,1,2998694,1,70000778,43629545,26371233,3702569,3702569,8256100,1,0,0,0,,30jun2016
78,2001,0,0,,,87295296,69836237,1.25,-17459059,0,10581200,152718,1,152718,1,,,,,,,,0,0,0,,30jun2001
78,2002,0,0,,,71374400,71661044,.996,286644,0,11171500,51861,1,51861,1,,,,,,,,0,0,0,,30jun2002
78,2003,0,0,,,71780400,72213682,.9940000000000001,433282,0,11427100,220081,1,220081,1,,,,,,,,0,0,0,,30jun2003
78,2004,0,0,,,72044400,72625403,.992,581003,0,11766700,306782,1,306782,1,,,,,,,,0,0,0,,30jun2004
78,2005,0,0,,,74074304,74973992,.988,899688,0,12163700,695735,1,695735,1,,,,,,,,0,0,0,,30jun2005
78,2006,0,0,,,78335800,76353000,1.025968855,-1982800,0,12518000,997032,1,997032,1,,,,,,,,0,0,0,,30jun2006
78,2007,0,0,,,82858900,79537200,1.041762848,-3321700,0,13083000,1104010,1,1104010,1,,,,,,,,0,0,0,,30jun2007
78,2008,0,0,,,88254700,82777500,1.066167739,-5477200,0,13690100,1188140,1,1188140,1,,,,,,,,0,0,0,,30jun2008
78,2009,0,0,,,88805500,86062000,1.031878181,-2743500,0,14366400,1096117,1,1096117,1,,,,,,,,0,0,0,,30jun2009
78,2010,0,0,,,88544400,88318800,1.003,-225600,0,14792100,925506,1,925506,1,,,,,,,,0,0,0,,30jun2010
78,2011,0,0,,,86892200,89824900,.9670000000000001,2932700,0,14732900,1389415,1,1389415,1,,,,,,,,0,0,0,,30jun2011
78,2012,0,0,,,82871400,92250900,.898,9379500,0,14640800,1628491,1,1628491,1,,,,,,,,0,0,0,,30jun2012
78,2013,0,0,,,82742500,94538800,.875,11796300,0,14647800,1734908,1,1734908,1,94708767,95367021,-658254,1734303,1734303,14647830,1,0,0,0,,30jun2013
78,2014,0,0,,,90007100,96904500,.9290000000000001,6897400,0,14771301,2400336,.9928205884509502,2400336,.9928205884509502,97015706,108155083,-11139377,2400336,2383103,14771301,.9928205884509502,0,0,0,,30jun2014
78,2015,0,0,,,99301800,105401800,.9420000000000001,6100000,0,15021357,2633244,.9905143617530317,2633244,.9905143617530317,99332104,109718917,-10386813,2633244,2608266,15149363,.9905143617530317,0,0,0,,30jun2015
78,2016,0,0,,,99301800,105401800,.9420000000000001,6100000,0,15431009,2046152,1,2633244,.9905143617530317,108577184,107506142,1071042,2046152,2046152,15431009,1,0,0,0,,30jun2016
79,2001,0,0,,,10764032.03,10836459.66,.993,72427.63000000001,0,3597768.696,,,,,,,,,,,,0,0,0,,31dec2001
79,2002,0,0,,,11393460.21,11462705.85,.9940000000000001,69245.64,0,3746396.13,192170,1,192170,1,,,,,,,,0,0,0,,31dec2002
79,2003,0,0,,,12364379.98,12455503.49,.993,91123.51,0,3898475.921,233753,1,233753,1,,,,,,,,0,0,0,,31dec2003
79,2004,0,0,,,13377297.07,13466189.19,.993,88892.12,0,4088169.742,208092,1,208092,1,,,,,,,,0,0,0,,31dec2004
79,2005,0,0,,,14395849.481,14480208.488,.9940000000000001,84359.007,0,4241334.088000001,216097,1,216097,1,,,,,,,,0,0,0,,31dec2005
79,2006,0,0,,,15564788.942,15643377.237,.995,78588.295,0,4468393.579,226665,1,226665,1,,,,,,,,0,0,0,,31dec2006
79,2007,0,0,,,16791983.696,16868147.432,.995,76163.736,0,4750682.399,233003,1,233003,1,,,,,,,,0,0,0,,31dec2007
79,2008,0,0,,,17100738.902,17173974.787,.996,73235.885,0,4974741.579,246004,1,246004,1,,,,,,,,0,0,0,,31dec2008
79,2009,0,0,,,17723253.496,17804791.75,.995,81538.254,0,5184128.025,265690,1,265690,1,,,,,,,,0,0,0,,31dec2009
79,2010,0,0,,,18570513.903,18646430.03,.996,75916.12699999999,0,5113742.188,262591,1,262591,1,,,,,,,,0,0,0,,31dec2010
79,2011,0,0,,,19326359.293,19373799.717,.998,47440.424,0,5106766.025,341157,1,341157,1,,,,,,,,0,0,0,,31dec2011
79,2012,0,0,,,20295238.845,20338784.791,.998,43545.946,0,5123480.98,372105,1,372105,1,,,,,,,,0,0,0,,31dec2012
79,2013,0,0,,,21498147.032,21537813.281,.998,39666.249,0,5241857.68,377136,1,377136,1,21360154,20112962,1247192,370152,383889,5421364,1.03711178110614,0,0,0,,31dec2013
79,2014,0,0,,,22682380.725,22718130.124,.998,35749.399,0,5331287.565,397462,1.039533339036184,,,22375668,22927586,-551918,397462,413175,5553383,1.039533339036184,0,0,0,,31dec2014
79,2015,0,0,,,23649311.273,24360119.869,.971,710808.596,0,5541839.498,402429,1.015567963541395,,,23496136,23047342,448794,402429,408694,5650694,1.015567963541395,0,0,0,,31dec2015
79,2016,0,0,,,23649311.273,24360119.869,.971,710808.596,0,5860574,393920,1.051401299756296,,,24882010,22759675,2122335,393920,414168,5860574,1.051401299756296,0,0,0,,31dec2016
80,2001,0,0,,,42104086.03,37713663.2,1.116,-4390422.83,0,9494602.568,,,,,,,,,,,,0,0,0,,31dec2001
80,2002,0,0,,,43226837.22,39863983.39,1.084,-3362853.83,0,9734447.778999999,196003,1.4132,196003,1.4132,,,,,,,,0,0,0,,31dec2002
80,2003,0,0,,,45117507.73,41733701.35,1.081,-3383806.39,0,10082153,0,1,0,1,,,,,,,,0,0,0,,31dec2003
80,2004,0,0,,,47383509.4,43827854.28,1.081,-3555655.12,0,10366136.57,23135,1,23135,1,,,,,,,,0,0,0,,31dec2004
80,2005,0,0,,,49670182.21,46624667.79,1.065,-3045514.42,0,10990238.89,237170,1,237170,1,,,,,,,,0,0,0,,31dec2005
80,2006,0,0,,,52420807.724,49391906.996,1.061,-3028900.728,0,11711385.64,269587,1,269587,1,,,,,,,,0,0,0,,31dec2006
80,2007,0,0,,,55283120.813,52815089.477,1.047,-2468031.336,0,12701016.741,332149,1,332149,1,,,,,,,,0,0,0,,31dec2007
80,2008,0,0,,,55127658.183,55518744.699,.993,391086.516,0,13267554.255,406576,.99,406576,.99,,,,,,,,0,0,0,,31dec2008
80,2009,0,0,,,55818099.117,58178272.142,.9590000000000001,2360173.025,0,13252029.516,472374,1,472374,1,,,,,,,,0,0,0,,31dec2009
80,2010,0,0,,,57102198.448,59876065.931,.9540000000000001,2773867.483,0,13053830.873,483205,1,483205,1,,,,,,,,0,0,0,,31dec2010
80,2011,0,0,,,58125010.88,61846696.903,.94,3721686.023,0,12801045.514,902661,.73,902661,.73,,,,,,,,0,0,0,,31dec2011
80,2012,0,0,,,59911833.028,63630278.472,.9420000000000001,3718445.444,0,12774187.282,988418,1,988418,1,,,,,,,,0,0,0,,31dec2012
80,2013,0,0,,,62363807.168,65805555.491,.948,3441748.323,0,12834121.02,1052690,1.04,1052690,1.04,64562739,58491720,6071019,1078783,1120482,13451164,1.038653742226194,0,0,0,,31dec2013
80,2014,0,0,,,64734119.837,67715066.544,.956,2980946.707,0,12932045.817,1165285,1,1165285,,66788196,65615775,1172421,1177341,1177341,13548227,1,0,0,0,,31dec2014
80,2015,0,0,,,66169352.203,71521915.397,.925,5352563.194,0,13145602.154,1262988,1,,,68692228,65007030,3685198,1262988,1262988,13803148,1,0,0,0,,31dec2015
80,2016,0,0,,,66169352.203,71521915.397,.925,5352563.194,0,13934459,1210904,1.052934832158454,,,72459862,63268829,9191033,1210904,1275003,13934459,1.052934832158454,0,0,0,,31dec2016
81,2001,0,0,,,1115300,1008700,1.106,-106600,0,433300,9642.77,1,9642.77,1,,,,,,,,0,0,0,,30jun2001
81,2002,0,0,,,1150000,1103500,1.042,-46500,0,461300,16811.296,1,16811.296,1,,,,,,,,0,0,0,,30jun2002
81,2003,0,0,,,1166500,1188800,.981,22300,0,479500,20644.235,.9300000000000001,20644.235,.9300000000000001,,,,,,,,0,0,0,,30jun2003
81,2004,0,0,,,1196500,1272900,.94,76400,0,501100,26704.376,.74,26704.376,.74,,,,,,,,0,0,0,,30jun2004
81,2005,0,0,,,1236100,1361200,.9079999999999999,125100,0,521100,31844.577,.65,31844.577,.65,,,,,,,,0,0,0,,30jun2004
81,2006,0,0,,,1314500,1480500,.868,166000,0,547000,31906.102,.69,31906.102,.69,,,,,,,,0,0,0,,30jun2006
81,2007,0,0,,,1503100,1610200,.9340000000000001,107100,0,582300,38184.51,.61,38184.51,.61,,,,,,,,0,0,0,,30jun2007
81,2008,0,0,,,1609800,1737600,.9259999999999999,127800,0,640700,35875.117,.7,35875.117,.7,,,,,,,,0,0,0,,30jun2008
81,2009,0,0,,,1617100,1901200,.851,284100,0,697700,40327.067,.69,40327.067,.69,,,,,,,,0,0,0,,30jun2009
81,2010,0,0,,,1621700,2208400,.7340000000000001,586700,0,769700,54157.866,.5600000000000001,54157.866,.5600000000000001,,,,,,,,0,0,0,,30jun2010
81,2011,0,0,,,1650400,2339800,.705,689400,0,804200,82909.84,.39,82909.84,.39,,,,,,,,0,0,0,,30jun2011
81,2012,0,0,,,1627400,2501300,.6509999999999999,873900,0,800900,91458.07700000001,.42,91458.07700000001,.42,,,,,,,,0,0,0,,30jun2012
81,2013,0,0,,,1683000,2716500,.62,1033500,0,888500,97984.64,.5,97984.64,.5,2699324.609,1957670.025,741654.784,97985,48847,800878,.4985150788385977,0,0,0,,30jun2013
81,2014,0,0,,,1895837,2938752.2,.645,1042914.5,0,973536.402,107864,.5716550470963435,,,2918552.143,2281582.863,636969.28,107864,61661,888452.0600000001,.5716550470963435,0,0,0,,30jun2014
81,2015,0,0,,,2094251.356,3052446.5,.6859999999999999,958195.1,0,1024155.919,107514,.6589188384768495,,,3052446.539,2371710.809,680735.73,107514,70843,973536.402,.6589188384768495,0,0,0,,30jun2015
81,2016,0,0,,,2265277.641,3396565.467,.667,1131287.826,0,1122879.138,124336,.6199411272680478,,,3396565.467,2414895.657,981669.8100000001,124336,77081,1048548,.6199411272680478,0,0,0,,30jun2016
82,2001,0,0,,,1414700,1467700,.9640000000000001,53000,0,342200,26289.206,1,26289.206,1,,,,,,,,0,0,0,,07jan2001
82,2002,0,0,,,1443500,1575800,.9159999999999999,132300,0,348100,27243.542,1,27243.542,1,,,,,,,,0,0,0,,07jan2002
82,2003,0,0,,,1438400,1690300,.851,251900,0,367900,28850.725,1,28850.725,1,,,,,,,,0,0,0,,07jan2003
82,2004,0,0,,,1445600,1800400,.8029999999999999,354800,0,376500,34186.08,.867,34186.08,.867,,,,,,,,0,0,0,,07jan2004
82,2005,0,0,,,1469700,1965200,.748,495500,0,386600,44471.74,.6829999999999999,44471.74,.6829999999999999,,,,,,,,0,0,0,,07jan2005
82,2006,0,0,,,1564000,2073900,.754,509900,0,390100,48747.189,.639,48747.189,.639,,,,,,,,0,0,0,,07jan2006
82,2007,0,0,,,1750100,2209300,.792,459200,0,401300,50532.462,.631,50532.462,.631,,,,,,,,0,0,0,,07jan2007
82,2008,0,0,,,1909500,2330600,.8190000000000001,421200,0,417700,44114.585,.764,44114.585,.764,,,,,,,,0,0,0,,07jan2008
82,2009,0,0,,,1900327.834,2445896.71,.777,545568.8760000001,0,439986.705,41986.174,.893,41986.174,.893,,,,,,,,0,0,0,,07jan2009
82,2010,0,0,,,1841960.22,2637165.045,.698,795204.825,0,465007.11,52053.217,.765,52053.217,.765,,,,,,,,0,0,0,,07jan2010
82,2011,0,0,,,1822598.871,2749751.755,.6629999999999999,927152.884,0,488764.292,65112.696,.6840000000000001,65112.696,.6840000000000001,,,,,,,,0,0,0,,07jan2011
