ppd_id,fy,EEGroupID,TierID,source_ActCosts,notes_ActCosts,ContributionFY,NormCostRate_tot,NormCostRate_EE,NormCostRate_ER,ReqContRate_ER,ReqContRate_tot,NormCostAmount_tot,NormCostAmount_EE,NormCostAmount_ER,ReqContAmount_ER,ReqContAmount_tot,NormCostRate_tot_est,NormCostRate_EE_est,NormCostRate_ER_est,ReqContRate_ER_est,ProjectedPayroll
30,2005,0,0,,,2006,.29899999,.090000004,.20899999,.33500001,.42500001,,,,,,0,0,0,0,
30,2006,0,0,,,2007,.30500001,.090000004,.215,.32700002,.417,,,,,,0,0,0,0,
30,2007,0,0,,,2008,.30500001,.090000004,.215,.294,.384,,,,,,0,0,0,0,
30,2008,0,0,,,2009,.29100001,.090000004,.20100001,.248,.338,,,,,,0,0,0,0,
30,2009,0,0,,,2010,.28799999,.090000004,.198,.23799999,.32799998,,,,,,0,0,0,0,
30,2010,0,0,,,2011,.27000001,.090000004,.18000001,.23899999,.32900003,,,,,,0,0,0,0,
30,2011,0,0,,,2012,.27200001,.090000004,.18200001,.26899999,.35900003,,,,,,0,0,0,0,
30,2012,0,0,,,2013,.273,.090000004,.183,.31099999,.40099999,,,,,,0,0,0,0,
30,2013,0,0,,,2014,.28400001,.090000004,.19399999,.33200002,.42200002,,,,,,0,0,0,0,
30,2014,0,0,,,2015,.2938782,.097204678,.19667351,.26074374,.35798287,72513.859,23985.061,48528.797,64337.992,88331.555,1,1,1,1,
30,2015,0,0,,,2016,.285,.090000004,.19499999,.308,.398,,,,,,0,0,0,0,
30,2016,0,0,,,2017,.28799999,.090000004,.198,.31400001,.40400001,,,,,,0,0,0,0,
31,2001,0,0,,,2002,.14739999,.060199998,.087200001,.098000005,.1582,,,,,,0,0,0,0,
31,2002,0,0,,,2003,.1365,.060199998,.076300003,.098000005,.1582,,,,,,0,0,0,0,
31,2003,0,0,,,2004,.13779999,.0678,.07,.1104,.17819999,,,,,,0,0,0,0,
31,2004,0,0,,,2005,.14029999,.071599998,.068700001,.1166,.1882,,,,,,0,0,0,0,
31,2005,0,0,,,2006,.14029999,.071599998,.068700001,.1166,.1882,,,,,,0,0,0,0,
31,2006,0,0,,,2007,.14560001,.064199999,.081400007,.1043,.16850001,,,,,,0,0,0,0,
31,2007,0,0,,,2008,.14560001,.064199999,.081400007,.10439999,.16860001,,,,,,0,0,0,0,
31,2008,0,0,,,2009,.1459,.064400002,.081499994,.10439999,.1688,,,,,,0,0,0,0,
31,2009,0,0,,,2010,.1462,.064499997,.081699997,.10439999,.1689,,,,,,0,0,0,0,
31,2010,0,0,,,2011,.139,.064499997,.074499995,.10439999,.1689,,,,,,0,0,0,0,
31,2011,0,0,,,2012,.1393,.064499997,.0748,.10439999,.1689,,,,,,0,0,0,0,
31,2012,0,0,,,2013,.14300001,.064499997,.078500003,.10439999,.1689,,,,,,0,0,0,0,
31,2013,0,0,,,2014,.1419,.070300005,.071599998,.11359999,.1839,,,,,,0,0,0,0,
31,2014,0,0,,,2015,.1434,.070300005,.073100001,.11359999,.1839,,,,,,0,0,0,0,
31,2015,0,0,,,2016,.14380001,.070300005,.0735,.11359999,.1839,,,,,,0,0,0,0,
31,2016,0,0,,,2017,.1487,.070300005,.078400001,.1138,.1839,,,,,,0,0,0,0,
32,2001,0,0,,,2003,.1216,.045000002,.0766,.062199999,.1072,,,,,,0,0,0,0,
32,2002,0,0,,,2004,.12100001,.045000002,.075999998,.078200005,.1232,,,,,,0,0,0,0,
32,2003,0,0,,,2005,.12109999,.045000002,.076099999,.092500001,.1375,,,,,,0,0,0,0,
32,2004,0,0,,,2006,.12140001,.045000002,.076399997,.092500001,.1375,,,,,,0,0,0,0,
32,2005,0,0,,,2007,.1193,.045000002,.074299999,.097200006,.14220001,,,,,,0,0,0,0,
32,2006,0,0,,,2008,.1192,.045000002,.074200004,.094700001,.1397,,,,,,0,0,0,0,
32,2007,0,0,,,2009,.1192,.045000002,.074200004,.092700005,.13770001,,,,,,0,0,0,0,
32,2008,0,0,,,2010,.1208,.045000002,.075800002,.1189,.16389999,,,,,,0,0,0,0,
32,2009,0,0,,,2011,.1208,.045000002,.075800002,.12140001,.1664,,,,,,0,0,0,0,
32,2010,0,0,,,2012,.1208,.045000002,.075800002,.1242,.1692,,,,,,0,0,0,0,
32,2011,0,0,,,2013,.12270001,.045000002,.077699997,.1285,.1735,,,,,,0,0,0,0,
32,2012,0,0,,,2014,.12140001,.045000002,.076399997,.1258,.1708,,,,,,0,0,0,0,
32,2013,0,0,,,2015,.1201,.045000002,.075100005,.1169,.1619,,,,,,0,0,0,0,
32,2014,0,0,,,2016,.1134,.045000002,.068400003,.1173,.16229999,,,,,,0,0,0,0,
32,2015,0,0,,,2017,.1121,.045000002,.067100003,.1134,.1584,,,,,,0,0,0,0,
32,2016,0,0,,,2018,.1111,.045000002,.066100001,.1124,.1574,,,,,,0,0,0,0,
33,2001,0,0,,,2003,.10333776,.046193156,.057144597,.12347,.16966316,388756.66,173778.66,214978,464494.16,,0,0,0,0,
33,2002,0,0,,,2004,.11846634,.052853987,.065612353,.16754,.22039399,441364.06,196915.42,244448.64,624195.38,,0,0,0,0,
33,2003,0,0,,,2005,.11210857,.080794446,.054517791,.2093,.29009447,395750.06,285209.34,192451.13,738841.75,,0,0,0,0,
33,2004,0,0,,,2006,.12015267,.057040516,.063112155,.18826,.24530052,420923.31,199826.47,221096.86,659519.44,,0,0,0,0,
33,2005,0,0,,,2006,.12340848,.056886397,.066522092,.18826,.24514639,432329.19,199286.53,233042.66,659519.44,,0,0,0,0,
33,2006,0,0,,,2007,.14876996,.057078086,.091691874,.21898001,.27605808,533531.88,204698.44,328833.41,785325.25,,0,0,0,0,
33,2007,0,0,,,2008,.15101884,.05875596,.092262886,.24861,.30736595,566848.88,220540.36,346308.56,933157.06,,0,0,0,0,
33,2008,0,0,,,2009,.15200028,.059656397,.092343882,.24916001,.3088164,597362.5,234450.19,362912.31,979201.13,,0,0,0,0,
33,2009,0,0,,,2010,.13026616,.04972643,.080539733,.24916001,.29888642,614630.25,234622.48,380007.81,1175603,,0,0,0,0,
33,2010,0,0,,,2011,.17453489,.057898141,.1069627,.28580001,.34369814,718972.19,238503.34,480468.88,1283793.4,,0,0,0,0,
33,2011,0,0,,,2012,.19243808,.057133712,.11018364,.30609,.36322373,810392.63,240600.7,569791.94,1582881.3,,0,0,0,0,
33,2012,0,0,,,2013,.18468216,.056616232,.12438168,.37301999,.42963624,799504.5,245096.39,554408.06,1662667,,0,0,0,0,
33,2013,0,0,,,2015,.18702418,.054621838,.12955041,.41104999,.46567184,792270.19,241218.38,551051.81,1748430,1983989,0,0,0,0,4236191.5
33,2014,0,0,,,2016,.20937899,.15538585,.15539999,.44311002,.59849584,924649.63,686207.63,686207.63,2044877,2196833.8,0,0,0,0,4416152.5
33,2015,0,0,,,2017,.20403793,.057054713,.147,.45231345,.50936818,908720.38,254103.64,654616.75,2014461,2388509,0,0,0,0,4453683.5
33,2016,0,0,,,2018,.21778753,.059425052,.1584,.54328948,.60271454,933080.69,254598.45,678482.19,2327649,2759110,0,0,0,0,4284362.5
34,2001,0,0,,,2003,.18049999,.093999997,.086499996,.037100002,.1311,1186357.8,643563,542794.81,232937.53,876500.56,0,0,0,0,6271637.5
34,2002,0,0,,,2004,.1824,.093999997,.088399999,.0425,.1365,1270123.8,681151.75,588971.94,283311.16,964462.94,0,0,0,0,6666272.5
34,2003,0,0,,,2005,.1823,.093999997,.088299997,.0471,.14109999,1360557.3,732020.44,628536.81,335321.5,1067342,0,0,0,0,7115762.5
34,2004,0,0,,,2006,.17549999,.093999997,.081499994,.0682,.16219999,1367124.3,768661.31,598462.94,500800.97,1269462.3,0,0,0,0,7345674.5
34,2005,0,0,,,2007,.17719999,.093999997,.0832,.045200001,.1392,1399761.3,761790,637971.25,346613.34,1108403.4,0,0,0,0,7669150.5
34,2006,0,0,,,2008,.176,.093999997,.081999995,-.0055999998,.088399999,1444740,799034.31,645705.69,-44150.965,754883.38,0,0,0,0,7871836
34,2007,0,0,,,2009,.176,.093999997,.081999995,.0217,.1157,1477084.1,826249,650835.06,172055.17,998304.19,0,0,0,0,7939262
34,2008,0,0,,,2010,.1762,.093999997,.082200006,.054699998,.1487,1547051.6,865400.19,681651.5,453474.94,1318875.1,0,0,0,0,8293518
34,2009,0,0,,,2011,.19206183,.099368699,.092700005,.083900005,.1832267,1693502.5,876182.13,817320.38,739416.88,1615599,0,0,0,0,8817487
34,2010,0,0,,,2012,.18980995,.098309949,.091499999,.1481,.24640995,1756579.6,909642.75,846936.88,1370116.4,2279759.3,0,0,0,0,9252805
34,2011,0,0,,,2013,.18561609,.097916089,.087700002,.1692,.2671161,1798002.8,948286.56,849716.13,1638901.5,2587188,0,0,0,0,9684686
34,2012,0,0,,,2014,.18197617,.097676165,.084300004,.1706,.26827615,1818897.1,976364.88,842532.25,1705270.5,2681635.3,0,0,0,0,9995938
34,2013,0,0,,,2015,.17974623,.097446233,.082299992,.204,.30144623,1785343.4,967910.38,817433,2026030.4,2993940.8,0,0,0,0,9932764
34,2014,0,0,,,2016,.17951688,.10061689,.078900002,.28100002,.38161689,1791598.5,1004368.1,787230.5,2805347.8,3809715.8,0,0,0,0,9982102
34,2015,0,0,,,2017,.1806204,.1004204,.080200002,.25549999,.3559204,1881806.5,1045996.1,835810.31,2661555.5,3707551.5,0,0,0,0,10416172
34,2016,0,0,,,2018,.19188567,.098285668,.093599997,.27270001,.37098569,2034296.9,1041807.4,992489.38,2891055,3932862.5,0,0,0,0,10599791
35,2001,0,0,,,2002,.18463269,.09650366,.088129014,.16695555,.26345921,481366,251600,229766,435279,686879,0,0,0,0,2607155
35,2002,0,0,,,2003,.18122382,.089128427,.092095397,.21622819,.30535662,500799,246300,254499,597531,843831,0,0,0,0,2763428
35,2003,0,0,,,2004,.18161874,.086636044,.094982684,.24555068,.3321867,511088,243800,267288,690997,934797,0,0,0,0,2814071
35,2004,0,0,,,2005,.17792074,.085704029,.092216723,.20679338,.2924974,522942,251900,271042,607804,859704,0,0,0,0,2939185
35,2005,0,0,,,2006,.17852755,.082806721,.095720835,.21677843,.29958516,545241,252900,292341,662063,914963,0,0,0,0,3054100
35,2006,0,0,,,2007,.17724384,.082490169,.094753668,.2219234,.30441356,563810,262400,301410,705935,968335,0,0,0,0,3180985
35,2007,0,0,,,2008,.17939846,.082468621,.096929826,.22093754,.30340615,574511,264100,310411,707537,971637,0,0,0,0,3202430
35,2008,0,0,,,2009,.17064933,.078899004,.091750339,.2523244,.3312234,591116,273300,317816,874032,1147332,0,0,0,0,3463922
35,2009,0,0,,,2010,.18058527,.078772388,.10181288,.2873992,.36617157,630436,275000,355436,1003331,1278331,0,0,0,0,3491071
35,2010,0,0,,,2011,.20913953,.075177453,.13396206,.36379859,.43897605,723798,260177,463621,1259048,1519225,0,0,0,0,3460838
35,2011,0,0,,,2012,.2004137,.073831819,.12658189,.41266519,.48649696,700972,258236,442736,1443348,1701584,0,0,0,0,3497625
35,2012,0,0,,,2013,.19296524,.080100037,.11286521,.43263152,.51273155,683776,283836,399940,1533038,1816874,0,0,0,0,3543519
35,2013,0,0,,,2014,.18809626,.080099963,.1079963,.4503839,.53048384,681099,290043,391056,1630846,1920889,0,0,0,0,3621013
35,2014,0,0,,,2015,.16902255,.068526722,.10049582,.3638052,.44628993,698225,283081,415144,1502864,1843605,0,0,0,0,4130958
35,2015,0,0,,,2016,.17277165,.067868471,.10490316,.35709038,.42495888,739549,290511,449038,1528525.4,1819036.4,0,0,0,0,4280500
35,2016,0,0,,,2017,.17049244,.066111811,.10438063,.37509641,.44120818,719200,278884,440316,1582295,1861179,0,0,0,0,4218369
36,2001,0,0,,,2002,.092609897,.034834463,.057775434,.050000001,.084834464,,,201200.27,169373.86,,1,1,0,0,3482453.5
36,2002,0,0,,,2003,.087435089,.031537481,.055897608,.059,.090537481,,,211585.97,217076.84,,1,1,0,0,3785241.8
36,2003,0,0,,,2004,.079784915,.032596283,.047188628,.043670002,.076266289,,,186500.3,166574.72,,1,1,0,0,3952229.5
36,2004,0,0,,,2005,.080848217,.032380298,.048467919,.050009999,.082390293,,,203513.97,202630.61,,1,1,0,0,4198942
36,2005,0,0,,,2006,.082454205,.031494863,.050959338,.059910003,.09140487,,,220065.38,249669.11,,1,1,0,0,4318450.5
36,2006,0,0,,,2007,.093220472,.033722103,.059498373,.066700004,.10042211,,,257162.67,278189.81,,1,1,0,0,4322180
36,2007,0,0,,,2008,.096137516,.03368694,.062450577,.067270003,.10095695,,,267642.94,284684.03,,1,1,0,0,4285676
36,2008,0,0,,,2009,.094641216,.033851307,.060789909,.068999998,.1028513,,,279655.09,304924.09,,1,1,0,0,4600354
36,2009,0,0,,,2010,.092913121,.03245189,.060461227,.078000002,.11045189,,,298159.88,370998.91,,1,1,0,0,4931423
36,2010,0,0,,,2011,.097755715,.032289337,.065466374,.086000003,.11828934,,,320524.19,483842.47,,1,1,0,0,4896012.5
36,2011,0,0,,,2012,.084883571,.032379191,.052504376,.096999995,.12937918,,,253006.7,475675.66,,1,1,0,0,4818773.5
36,2012,0,0,,,2013,.087615296,.032360177,.055255119,.112,.14436017,,,270973.97,549039.56,,1,1,0,0,4904052.5
36,2013,0,0,,,2014,.086948916,.032811195,.054137725,.10550001,.13831121,,,258069.66,502994.03,,1,1,0,0,4766910
36,2014,0,0,,,2015,.086238369,.032320082,.053918287,.098999999,.13132009,,,273909.88,,,1,1,0,0,5080092.5
36,2015,0,0,,,2016,.072668701,.034186788,.03848191,.098800004,.13298678,,,191055.5,,,1,1,0,0,4964813.5
36,2016,0,0,,,2017,.07099051,.032290511,.038699999,.099600002,.13189051,,,194101.31,,,1,1,0,0,5014012
37,2001,0,0,,,2003,.1046,.029999999,.074600004,.093199998,.1232,,,,,,0,0,0,0,
37,2002,0,0,,,2004,.10529999,.029999999,.075300001,.094999999,.125,,,,,,0,0,0,0,
37,2003,0,0,,,2005,.090600006,.029999999,.060599998,.1596,.18959999,,,,,,0,0,0,0,
37,2004,0,0,,,2006,.090000004,.029999999,.059999999,.17120001,.20120001,,,,,,0,0,0,0,
37,2005,0,0,,,2007,.092500001,.029999999,.0625,.1821,.21209998,,,,,,0,0,0,0,
37,2006,0,0,,,2008,.095299996,.029999999,.065300003,.1925,.2225,,,,,,0,0,0,0,
37,2007,0,0,,,2009,.087399997,.029999999,.057399999,.060399998,.090400003,,,,,,0,0,0,0,
37,2008,0,0,,,2010,.079700001,.029999999,.049699999,.045000002,.075000003,,,,,,0,0,0,0,
37,2009,0,0,,,2011,.0836,.029999999,.053600002,.060700003,.090700001,,,,,,0,0,0,0,
37,2010,0,0,,,2012,.088500001,.029999999,.058499999,.064499997,.094499998,,,,,,0,0,0,0,
37,2011,0,0,,,2013,.098500006,.029999999,.068499997,.075000003,.105,,,,,,0,0,0,0,
37,2012,0,0,,,2014,.098400004,.029999999,.068400003,.075000003,.105,,,,,,0,0,0,0,
37,2013,0,0,,,2015,.094999999,.029999999,.064999998,.075000003,.105,,,,,,0,0,0,0,
37,2014,0,0,,,2016,.092600003,.029999999,.062600002,.075000003,.105,,,,,,0,0,0,0,
37,2015,0,0,,,2017,.065700002,0,.065700002,.075000003,.075000003,,,,,,0,1,1,0,
37,2016,0,0,,,2018,.097299993,.029999999,.067299999,.075000003,.105,,,,,,0,0,0,0,
38,2001,0,0,,,2002,.089300007,.037,.052299999,.057500001,.094499998,,,,,,0,0,0,0,
38,2002,0,0,,,2003,.090299994,.037,.053300001,.067600004,.1046,,,,,,0,0,0,0,
38,2003,0,0,,,2004,.090600006,.037,.053600002,.074600004,.1116,,,,,,0,0,0,0,
38,2004,0,0,,,2005,.090900004,.037,.0539,.077199996,.1142,,,,,,0,0,0,0,
38,2005,0,0,,,2006,.091200002,.037,.054200001,.0779,.1149,,,,,,0,0,0,0,
38,2006,0,0,,,2007,.090500005,.039000001,.0515,.076099999,.1151,,,,,,0,0,0,0,
38,2007,0,0,,,2009,.098000005,.040999997,.056999996,.0792,.12020001,,,,,,0,0,0,0,
38,2008,0,0,,,2010,.098999999,.043000001,.055999998,.080399998,.1234,,,,,,0,0,0,0,
38,2009,0,0,,,2011,.099700004,.045000002,.054699998,.096199997,.14120001,,,,,,0,0,0,0,
38,2010,0,0,,,2012,.098700002,.053800002,.044899996,.083300002,.1371,,,,,,0,0,0,0,
38,2011,0,0,,,2013,.1016,.057800002,.0438,.089899994,.14770001,,,,,,0,0,0,0,
38,2012,0,0,,,2014,.1017,.059499998,.042199999,.089300007,.1488,,,,,,0,0,0,0,
38,2013,0,0,,,2015,.1016,.059499998,.042100001,.089300007,.1488,,,,,,0,0,0,0,
38,2014,0,0,,,2016,.1023,.059499998,.042800002,.089300007,.1488,,,,,,0,0,0,0,
38,2015,0,0,,,2017,.1022,.059499998,.0427,.089300007,.1488,,,,,,0,0,0,0,
38,2016,0,0,,,2018,.102,.059499998,.0425,.089300007,.1488,,,,,,0,0,0,0,
39,2001,0,0,,,2004,,,,,,,,,,,0,0,0,0,
39,2002,0,0,,,2005,.084699087,.039999999,.044699084,.12755579,.16755579,,,,,,0,0,0,0,5511763
39,2003,0,0,,,2006,.084677041,.039999999,.044677038,.12733424,.16733423,,,,,,0,0,0,0,5878683.5
39,2004,0,0,,,2007,.082374811,.039999999,.042374805,.10419682,.14419681,,,,,,0,0,0,0,3419148.8
39,2005,0,0,,,2008,.084354617,.039999999,.044354621,.12409391,.16409391,,,,,,0,0,0,0,4729568
39,2006,0,0,,,2009,.084367745,.039999999,.044367738,.12422577,.16422577,,,,,,0,0,0,0,4886164
39,2007,0,0,,,2010,.084384225,.039999999,.044384222,.12439144,.16439144,,,,,,0,0,0,0,5190633.5
39,2008,0,0,,,2011,.084393539,.039999999,.044393539,.12448508,.16448507,,,,,,0,0,0,0,5513983
39,2009,0,0,,,2012,.08439225,.039999999,.044392258,.12447216,.16447216,,,,,,0,0,0,0,5771735
39,2010,0,0,,,2013,.084303819,.040700004,.043603823,.12358341,.16428341,,,,,,0,0,0,0,6062360.5
39,2011,0,0,,,2014,.079347827,.041781615,.037566207,.12632979,.16811141,,,,,,0,0,0,0,6022915
39,2012,0,0,,,2015,.083171226,.054580007,.028591217,.13091616,.18549615,,,,,,0,0,0,0,5930380.5
39,2013,0,0,,,2016,.08175604,.059999999,.021756042,.13460821,.1946082,,,,,,0,0,0,0,6021776
39,2014,0,0,,,2017,.082363822,.059999999,.02236383,.1330182,.19301818,,,,,,0,0,0,0,6019543
39,2015,0,0,,,2018,.084246434,.059999999,.02424643,.13129389,.1912939,,,,,,0,0,0,0,6070499.5
39,2016,0,0,,,2019,.083297297,.059999999,.023297302,.118658,.17865801,,,,,,0,0,0,0,6097714
40,2001,0,0,,,2002,.063440606,.01000165,.053438958,.11180314,.12180479,121815.84,1920472.4,-1798656.5,-1686588.3,233884.16,0,0,0,0,1920155.6
40,2002,0,0,,,2003,.06394919,.0099978894,.053951301,.095664397,.10566229,130149.99,2034779.9,-1904630,-1819735,215044.89,0,0,0,0,2035209.5
40,2003,0,0,,,2005,.11106296,.05408977,.056973185,.085869223,.13995901,241049.44,117395.66,123653.78,186369.34,303765,0,0,0,0,2170385.5
40,2004,0,0,,,2006,.11325563,.054231256,.059024371,.077865437,.13209669,251279.25,120322.4,130956.84,172759.36,293081.75,0,0,0,0,2218691
40,2005,0,0,,,2007,.098722838,.051609464,.047113374,.1057378,.15734726,176455.38,92245.797,84209.578,188993.8,281239.59,0,0,0,0,1787381.5
40,2006,0,0,,,2008,.10293391,.055309668,.047624234,.083993435,.1393031,248033.06,133276.08,114756.99,202393.47,335669.53,0,0,0,0,2409634.5
40,2007,0,0,,,2009,.10187119,.055430125,.046441063,.083048098,.13847822,258329.78,140562.33,117767.45,210597.28,351159.63,0,0,0,0,2535847.3
40,2008,0,0,,,2010,.10132193,.055387363,.045934562,.099632569,.15501994,267576.41,146269.94,121306.47,263115.06,409385,0,0,0,0,2640854
40,2009,0,0,,,2011,.10089571,.055298295,.045597415,.11222795,.16752625,267711.81,146725.83,120985.98,297780.22,444506.06,0,0,0,0,2653351.8
40,2010,0,0,,,2012,.10110259,.055162121,.045940466,.12771221,.18287432,273396.59,149166.66,124229.92,345352.97,494519.63,0,0,0,0,2704150.3
40,2011,0,0,,,2013,.10041849,.05510366,.045314837,.13889945,.19400311,275516.41,151186.91,124329.48,381095.88,532282.75,0,0,0,0,2743681.8
40,2012,0,0,,,2014,.098190986,.055150367,.043040618,.15117139,.20632176,265221.84,148965.63,116256.22,408326.22,557291.81,0,0,0,0,2701081.3
40,2013,0,0,,,2015,.095068857,.055158339,.039910518,.14115424,.19631261,256375.95,148747.67,107628.27,380656.25,529403.94,0,0,0,0,2696739.5
40,2014,0,0,,,,.087477706,.05193717,.035540525,.32346973,.37540692,150240.95,89200.906,61040.043,555551.88,644752.81,0,0,0,0,1717477.1
40,2015,0,0,,,,.10155,.064999998,.03655,.13330001,.1983,,,0,0,,0,0,0,0,
40,2016,0,0,,,,.10025,.064999998,.035250001,.18340001,.2484,,,0,0,,0,0,0,0,
41,2001,0,0,,,2002,.1019,.05166864,.05023136,.047681168,.099349812,82871.117,85224.766,-2353.644,78647.641,163872.41,0,0,0,0,1649448.6
41,2002,0,0,,,2003,.1017,.051613566,.050086435,.023429438,.075043008,86370.742,88848.938,-2478.189,40332.047,129180.98,0,0,0,0,1721426
41,2003,0,0,,,2005,.099537618,.05155177,.047985855,.054716196,.10626797,177904,92138.688,85765.313,97794.484,189933.17,0,0,0,0,1787304.1
41,2004,0,0,,,2006,.099818058,.051474828,.04834323,.078965433,.13044026,176860.56,91204.609,85655.953,139913.27,231117.88,0,0,0,0,1771829.3
41,2005,0,0,,,2007,.098722838,.051609464,.047113374,.1057378,.15734726,176455.38,92245.797,84209.578,188993.8,281239.59,0,0,0,0,1787381.5
41,2006,0,0,,,2008,.087621406,.052260984,.035360422,.1514903,.20375128,161309.09,96211.328,65097.762,278890.31,375101.66,0,0,0,0,1840978.1
41,2007,0,0,,,2009,.087191388,.051396824,.035794567,.16198891,.21338573,167857.3,98947.063,68910.234,311854.41,410801.47,0,0,0,0,1925159
41,2008,0,0,,,2010,.090380691,.052245717,.038134973,.18439159,.23663731,179548.78,103790.48,75758.313,366309.31,470099.78,0,0,0,0,1986583.5
41,2009,0,0,,,2011,.093111046,.052303791,.040807258,.2117954,.26409921,176958.92,99404.133,77554.797,402520.31,501924.44,0,0,0,0,1900514.8
41,2010,0,0,,,2012,.092030913,.052185401,.039845511,.23548275,.28766814,180307.52,102241.95,78065.563,461359.22,563601.19,0,0,0,0,1959206
41,2011,0,0,,,2013,.092711449,.052152373,.040559072,.27190608,.32405844,172838.88,97225.938,75612.93,506905.5,604131.44,0,0,0,0,1864266.9
41,2012,0,0,,,2014,.090690479,.052204605,.038485873,.30954906,.3617537,161218.45,92802.977,68415.484,550278.56,643081.5,0,0,0,0,1777678
41,2013,0,0,,,2015,.088336051,.052216303,.036119744,.30319864,.35541493,156961.81,92781.664,64180.148,538745,631526.69,0,0,0,0,1776871.6
41,2014,0,0,,,2016,.09365578,.054893207,.038762569,.13816664,.19305985,259243,151946.64,107296.37,382450.88,534397.5,0,0,0,0,2768040.8
41,2015,0,0,,,2017,.1113,.064999998,.046300001,.30004999,.36505002,,,,,,0,0,0,0,
41,2016,0,0,,,2018,.1155,.064999998,.050500002,.3123,.37729999,,,,,,0,0,0,0,
42,2001,0,0,,,2003,,,,,,,,,,,0,0,0,0,
42,2002,0,0,,,2004,,,,,,,,,,,0,0,0,0,
42,2003,0,0,,,2005,,,,,,,,,,,0,0,0,0,
42,2004,0,0,,,2007,,,,,,,,,,,0,0,0,0,
42,2005,0,0,,,2008,,,,,,,,,,,0,0,0,0,
42,2006,0,0,,,2009,,,,,,,,,,,0,0,0,0,
42,2007,0,0,,,2010,,,,,,,,,,,0,0,0,0,
42,2008,0,0,,,2011,,,,,,,,,,,0,0,0,0,
42,2009,0,0,,,2012,,,,,,,,,,,0,0,0,0,
42,2010,0,0,,,2013,,,,,,,,,,,0,0,0,0,
42,2011,0,0,,,2014,,,,,,,,,,,0,0,0,0,
42,2012,0,0,,,2015,,,,,,,,,,,0,0,0,0,
42,2013,0,0,,,2016,,,,,,,,,,,0,0,0,0,
42,2014,0,0,,,2017,,,,,,,,,,,0,0,0,0,
42,2015,0,0,,,2018,.16452162,.090144977,.074376643,.28898332,.37912828,,,,,,0,0,0,0,
42,2016,0,0,,,2019,.14708677,.090174407,.056912366,.29934826,.3895227,,,,,,0,0,0,0,
43,2001,0,0,,,2003,.11270001,.034499999,.078200005,.1401,.17459999,,,,,,0,0,0,0,
43,2002,0,0,,,2004,.1204,.035300002,.085100003,.14659999,.18190001,,,,,,0,0,0,0,
43,2003,0,0,,,2005,.14649999,.046599999,.1024,.148,.19459999,,,,,,0,0,0,0,
43,2004,0,0,,,2006,.1601,.064099997,.1601,.14479999,.20889999,,,,,,0,0,0,0,
43,2005,0,0,,,2007,.145,.049699999,.095299996,.1486,.1983,,,,,,0,0,0,0,
43,2006,0,0,,,2008,.1454,.051199999,.0942,.12909999,.18030001,,,,,,0,0,0,0,
43,2007,0,0,,,2009,.1567,.055100001,.1016,.124,.17909999,,,,,,0,0,0,0,
43,2008,0,0,,,2010,.1568,.0559,.1009,.1208,.1767,,,,,,0,0,0,0,
43,2009,0,0,,,2011,.1575,.056500003,.101,.14220001,.19870001,,,,,,0,0,0,0,
43,2010,0,0,,,2012,.1559,.057500001,.098400004,.21280001,.2703,,,,,,0,0,0,0,
43,2011,0,0,,,2013,.1565,.059999999,.096499994,.1754,.23540001,,,,,,0,0,0,0,
43,2012,0,0,,,2014,.15810001,.060800001,.097299993,.1982,.259,,,,,,0,0,0,0,
43,2013,0,0,,,2015,.1547,.060300004,.094399996,.21340001,.2737,,,,,,0,0,0,0,
43,2014,0,0,,,2016,.15369999,.060800001,.092900001,.19329999,.25409999,,,,,,0,0,0,0,
43,2015,0,0,,,2017,.15459999,.061799999,.092799999,.1777,.2395,,,,,,0,0,0,0,
43,2016,0,0,,,2018,.16620001,.066500001,.099700004,.19700001,.26350001,,,,,,0,0,0,0,
44,2001,0,0,,,2002,.1461,.076700002,.069399998,.141,.2177,,,,,,0,0,0,0,
44,2002,0,0,,,2003,.1488,.076839998,.071960002,.15800001,.23483999,,,,,,0,0,0,0,
44,2003,0,0,,,2004,.1489,.076839998,.072059996,.17200001,.24884,,,,,,0,0,0,0,
44,2004,0,0,,,2005,.1538,.076820001,.076980002,.191,.26782,,,,,,0,0,0,0,
44,2005,0,0,,,2006,.1584,.07683,.081569999,.191,.26783001,,,,,,0,0,0,0,
44,2006,0,0,,,2007,.1595,.076889999,.082609996,.204,.28089002,,,,,,0,0,0,0,
44,2007,0,0,,,2008,.15710001,.077059999,.08004,.185,.26205999,,,,,,0,0,0,0,
44,2008,0,0,,,2009,.15899999,.085900001,.073100001,.186,.2719,,,,,,0,0,0,0,
44,2009,0,0,,,2010,.1499,.084300004,.0656,.22,.30430001,,,,,,0,0,0,0,
44,2010,0,0,,,2011,.15459999,.084799998,.069799997,.259,.34380001,,,,,,0,0,0,0,
44,2011,0,0,,,2012,.153,.085200004,.0678,.294,.37919998,,,,,,0,0,0,0,
44,2012,0,0,,,2013,.14669999,.085699998,.061000001,.317,.40270001,,,,,,0,0,0,0,
44,2013,0,0,,,2014,.1445,.079099998,.065399997,.37400001,.45310003,,,,,,0,0,0,0,
44,2014,0,0,,,2015,.11520001,.079499997,.035599999,.37,.44949999,,,,,,0,0,0,0,
44,2015,0,0,,,2016,.1197,.079700001,.039999999,.35799998,.4377,,,,,,0,0,0,0,
44,2016,0,0,,,2017,.1191,.079800002,.039300002,.37799999,.4578,,,,,,0,0,0,0,
