,9,9
30,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0.3
1,0,0.34
1,0,0.38
1,0,0.42
1,0,0.46
1,0,0.5
1,0,0.75
1,0,0.9
1,0,1
