,7,12,5,10,13
30,0,0,0,0,0.5
1,0,0,0,0.5,0.5
1,0,0,0,0.33,0.33
1,0,0,0,0.36,0.36
1,0,0,0,0.36,0.36
1,0,0,0,0.34,0.34
1,0,0,0.34,0.34,0.34
1,0,0,0.21,0.21,0.21
1,0,0,0.21,0.21,0.21
1,0,0,0.21,0.21,0.21
1,0,0,0.2,0.2,0.2
1,0,0.28,0.28,0.28,0.28
1,0,0.3,0.3,0.3,0.3
1,0,0.44,0.44,0.44,0.44
1,0,0.29,0.29,0.29,0.29
1,0,0.29,0.29,0.29,0.29
1,0,0.48,0.48,0.48,0.48
1,0,0.24,0.24,0.24,0.24
1,0,0.32,0.32,0.32,0.32
1,0,0.48,0.48,0.48,0.48
1,0,0.48,0.48,0.48,0.48
1,0,1,1,1,1
