,4,5,5,5,5,5,5,5,5
5,2311,51,,,,,,,
5,3867,1357,18,,,,,,
5,2814,2288,765,26,,,,,
5,2078,1901,1524,618,15,,,,
5,2241,1780,1569,1531,575,17,,,
5,1853,1527,1275,1312,1136,437,10,,
5,1565,1425,1332,1109,1006,685,247,17,
5,1174,1229,1125,946,848,521,292,123,3
5,714,851,709,611,522,240,85,60,14
5,255,339,300,197,134,79,20,14,12
5,163,199,138,73,83,31,15,8,9
