,4,25,1
35,0,0,0.3117704
1,0,0,0.250524
1,0,0,0.1683522
1,0,0,0.1787084
1,0,0,0.1853344
1,0,0,0.1975696
1,0,0,0.2093086
1,0,0.21985,0.21985
1,0,0.1810972,0.1810972
1,0,0.1548296,0.1548296
1,0,0.1953026,0.1953026
1,0,0.1914254,0.1914254
1,0,0.152344,0.152344
1,0,0.1609488,0.1609488
1,0,0.1453358,0.1453358
1,0,0.1621434,0.1621434
1,0,0.165267,0.165267
1,0,0.1158702,0.1158702
1,0,0.11315,0.11315
1,0,0.123107,0.123107
1,0,0.1558664,0.1558664
