,1,1,1,1,1
5,0.088,0.0614,0.05235,0.048475,0.049285
5,0.088,0.0614,0.05235,0.048475,0.04388
5,0.088,0.0614,0.05235,0.048475,0.036775
5,0.088,0.0614,0.05235,0.048475,0.027945
5,0.088,0.0614,0.05235,0.048475,0.02332
5,0.088,0.0614,0.05235,0.048475,0.023265
5,0.088,0.0614,0.05235,0.048475,0.023625
5,0.088,0.0614,0.05235,0.048475,0.023625
