,1,1,1
28,0.22,0,0
1,0.22,0.1,0
1,0.22,0.1,0.21
1,0.22,0.1,0.21
1,0.22,0.1,0.21
1,0.22,0.1,0.18
1,0.22,0.1,0.18
1,0.22,0.12,0.26
1,0.22,0.12,0.25
1,0.22,0.12,0.22
1,0.22,0.12,0.22
1,0.22,0.12,0.2
1,0.21,0.12,0.22
1,0.2,0.12,0.2
1,0.19,0.22,0.3
1,0.15,0.18,0.25
1,0.15,0.2,0.17
1,0.2,0.2,0.27
1,0.22,0.2,0.26
1,0.15,0.25,0.22
1,0.15,0.2,0.22
1,0.15,0.2,0.22
1,0.25,0.2,0.22
1,0.25,0.2,0.22
1,0.25,0.2,0.22
1,0.25,0.2,0.22
1,0.25,0.2,0.22
1,0.5,0.5,0.22
1,0.5,0.5,0.22
1,0.75,0.75,0.22
1,1,1,1
