,1,1,1,1,1,1,1,1,1,1
5,0.1068,0.0714,0.0544,0.0446,0.038,0.0336,0.029,0.024,0.022,0.0212
5,0.1068,0.0714,0.0544,0.0446,0.038,0.0336,0.029,0.024,0.022,0.0212
5,0.1068,0.0714,0.0544,0.0446,0.038,0.0336,0.029,0.024,0.022,0.018
5,0.1068,0.0714,0.0544,0.0446,0.038,0.0336,0.029,0.024,0.022,0.0136
5,0.1068,0.0714,0.0544,0.0446,0.038,0.0336,0.029,0.024,0.022,0.011
5,0.1068,0.0714,0.0544,0.0446,0.038,0.0336,0.029,0.024,0.022,0.0092
5,0.1068,0.0714,0.0544,0.0446,0.038,0.0336,0.029,0.024,0.022,0.0092
5,0.1068,0.0714,0.0544,0.0446,0.038,0.0336,0.029,0.024,0.022,0.0092
5,0.1068,0.0714,0.0544,0.0446,0.038,0.0336,0.029,0.024,0.022,0.0092
