,4,5,5,5,5,5,5
5,2187742,0,0,0,0,0,0
5,11734446.9,4955810.099,0,0,0,0,0
5,8040778.135,13018402.69,3573679.171,0,0,0,0
5,2880931.344,7237461.668,14474923.34,4848396.652,0,0,0
5,1342416.92,4027250.761,11335965.11,17376841.25,5295088.964,0,0
5,541086.9629,1082173.926,6029254.729,11903913.18,13140683.38,2705434.814,0
1,157155.5918,0,392888.9796,1257244.735,3064534.041,2671645.061,157155.5918
1,315937.978,78984.49451,315937.978,1105782.923,2606488.319,2527503.824,236953.4835
1,0,170395.6596,511186.9787,1363165.277,1533560.936,3748704.511,681582.6383
1,163915.5696,245873.3544,163915.5696,655662.2785,1721113.481,2294817.975,1229366.772
1,82806.22059,0,331224.8824,1242093.309,1490511.971,1573318.191,910868.4265
1,0,164606.1702,164606.1702,411515.4255,1481455.532,987637.0213,658424.6809
1,0,81054.57576,0,324218.303,972654.9091,729491.1818,567382.0303
1,243396.0968,0,81132.03226,324528.129,730188.2903,811320.3226,324528.129
1,0,0,0,0,485574.5455,323716.3636,80929.09091
1,0,0,0,249284.4783,581663.7826,664758.6087,415474.1304
1,0,82234.375,82234.375,82234.375,657875,246703.125,164468.75
1,0,0,0,0,86649.75,86649.75,173299.5
1,0,0,0,82213.25,82213.25,82213.25,82213.25
1,0,0,0,98941.33333,0,0,197882.6667
