,1,1,1,1,1,1,1,1,1,1
5,0.07,0.043,0.038,0.034,0.026,0.025,0.023,0.02,0.017,0.017
5,0.07,0.043,0.038,0.034,0.026,0.025,0.023,0.02,0.017,0.017
5,0.07,0.043,0.038,0.034,0.026,0.025,0.023,0.02,0.017,0.016
5,0.07,0.043,0.038,0.034,0.026,0.025,0.023,0.02,0.017,0.014
5,0.07,0.043,0.038,0.034,0.026,0.025,0.023,0.02,0.017,0.012
5,0.07,0.043,0.038,0.034,0.026,0.025,0.023,0.02,0.017,0.011
5,0.07,0.043,0.038,0.034,0.026,0.025,0.023,0.02,0.017,0.01
5,0.07,0.043,0.038,0.034,0.026,0.025,0.023,0.02,0.017,0.01
5,0.07,0.043,0.038,0.034,0.026,0.025,0.023,0.02,0.017,0.01
