,1,1,1,1,5,5,5,5,5,1
5,1895196,499380,164262,181824,34638,0,0,0,0,0
5,2056354,885864,809640,757020,1165255,39239,0,0,0,0
5,2447499,1067360,879816,574608,3147281,1094184,65160,0,0,0
5,1195537,687123,784576,636420,2485022,1411488,606495,0,0,0
5,1631900,899714,644805,198296,3220614,1995250,1158510,819587,96478,0
5,1553442,9591480,390951,535680,3016364,1944788,2318400,974326,752912,147564
5,1260160,587613,470932,814020,3086022,2081850,1744550,1231100,1432863,1587040
5,1063226,1028675,578417,381573,3005916,2100488,1749971,1415970,1183286,1580208
5,605046,369782,56046,206633,1976620,2108748,1296750,975084,625428,907506
5,111689,89415,158319,0,1245780,801180,399160,400576,152292,405090
1,124764,0,124233,0,332768,326048,218532,235515,158709,107916
