,19,19
30,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0.32
1,0,0.326
1,0,0.354
1,0,0.4
1,0,0.408
1,0,0.75
1,0,0.43
1,0,0.53
1,0,0.53
1,0,0.41
1,0,0.1
