,1,1,1,1,1
4,0.178,0.132,0.108,0.088,0.043
1,0.178,0.132,0.108,0.088,0.043
5,0.178,0.132,0.108,0.088,0.043
5,0.178,0.132,0.108,0.088,0.043
5,0.178,0.132,0.108,0.088,0.043
5,0.178,0.132,0.108,0.088,0.043
5,0.178,0.132,0.108,0.088,0.043
5,0.178,0.132,0.108,0.088,0.043
5,0.178,0.132,0.108,0.088,0.043
