,1,1,1,1,1
4,0.06,0.045,0.03,0.02,0.015
1,0.06,0.045,0.03,0.02,0.015
5,0.06,0.045,0.03,0.02,0.015
5,0.06,0.045,0.03,0.02,0.015
5,0.06,0.045,0.03,0.02,0.015
5,0.06,0.045,0.03,0.02,0.015
5,0.06,0.045,0.03,0.02,0.015
5,0.06,0.045,0.03,0.02,0.015
5,0.06,0.045,0.03,0.02,0.015
