,8,10,12,1,2,2
42,0,0,0,0,0,0
1,0,0.13,0.15,0.2,0.25,0.25
1,0,0.08,0.1,0.15,0.2,0.2
1,0,0.08,0.1,0.15,0.2,0.2
1,0,0.08,0.1,0.15,0.2,0.2
1,0,0.2,0.1,0.15,0.2,0.2
1,0,0.2,0.4,0.7,0.7,0.7
1,0,0.2,0.4,0.4,0.4,0.4
1,0,0.2,0.4,0.4,0.4,0.4
1,0,1,1,1,1,1
