,1,1,1,1,1,1
5,0.25,0.14,0.1,0.08,0.065,0.0575
5,0.25,0.14,0.1,0.08,0.065,0.053
5,0.25,0.14,0.1,0.08,0.065,0.044
5,0.25,0.14,0.1,0.08,0.065,0.037
5,0.25,0.14,0.1,0.08,0.065,0.0302
5,0.25,0.14,0.1,0.08,0.065,0.027
5,0.25,0.14,0.1,0.08,0.065,0.022
5,0.25,0.14,0.1,0.08,0.065,0.0075
