,1,1,1,1,1,1
5,0.14,0.075,0.06,0.045,0.04,0.027
5,0.14,0.075,0.06,0.045,0.04,0.025
5,0.14,0.075,0.06,0.045,0.04,0.025
5,0.14,0.075,0.06,0.045,0.04,0.025
5,0.14,0.075,0.06,0.045,0.04,0.025
5,0.14,0.075,0.06,0.045,0.04,0.025
