,1,1,1,1
5,0.4,0.15,0.1,0.084
5,0.4,0.15,0.1,0.069
5,0.4,0.15,0.1,0.054
5,0.4,0.15,0.1,0.04065
5,0.4,0.15,0.1,0.03275
5,0.4,0.15,0.1,0.02775
5,0.4,0.15,0.1,0.02275
5,0.4,0.15,0.1,0
5,0.4,0.15,0.1,0
5,0.4,0.15,0.1,0
