,1,1,1,1,1
4,0.06,0.05,0.04,0.03,0.025
5,0.06,0.05,0.04,0.03,0.025
5,0.06,0.05,0.04,0.03,0.022
5,0.06,0.05,0.04,0.03,0.0185
5,0.06,0.05,0.04,0.03,0.016
5,0.06,0.05,0.04,0.03,0.015
5,0.06,0.05,0.04,0.03,0.015
5,0.06,0.05,0.04,0.03,0.015
5,0.06,0.05,0.04,0.03,0
