,1
30,0.0241
1,0.0241
1,0.025
1,0.025
1,0.025
1,0.03325
1,0.04
1,0.04
1,0.04
1,0.0445
1,0.08875
1,0.08875
1,0.1465
1,0.1465
1,0.1465
