,4,5,5,5,5,5,5,5
5,56,0,0,0,0,0,0,0
5,324,28,0,0,0,0,0,0
5,288,147,39,0,0,0,0,0
5,161,122,193,39,0,0,0,0
5,130,77,148,206,21,0,0,0
5,83,56,115,169,106,10,0,0
5,86,41,77,119,101,106,5,1
5,77,37,62,90,82,69,47,9
5,43,37,49,52,53,53,22,13
5,38,15,13,15,7,9,6,7
