,1
35,0
1,0.242
1,0.242
1,0.242
1,0.242
1,0.26
1,0.26
1,0.26
1,0.352
1,0.352
1,0.352
1,0.352
1,0.18
1,0.18
1,0.18
1,0.18
1,0.18
1,0.18
1,0.18
1,0.18
1,0.18
1,1
