,1,1,1,1,1,1
5,0.26,0.115,0.0825,0.075,0.07,0.04
5,0.26,0.115,0.0825,0.075,0.07,0.035
5,0.26,0.115,0.0825,0.075,0.07,0.03
5,0.26,0.115,0.0825,0.075,0.07,0.03
5,0.26,0.115,0.0825,0.075,0.07,0.03
5,0.26,0.115,0.0825,0.075,0.07,0.03
5,0.26,0.115,0.0825,0.075,0.07,0.03
5,0.26,0.115,0.0825,0.075,0.07,0.03
