,1
18,0.1
1,0.1
1,0.1
1,0.1
1,0.1
1,0.1
1,0.1
1,0.1
1,0.11
1,0.12
1,0.13
1,0.14
1,0.15
1,0.15
1,0.15
1,0.15
1,0.15
1,0.15
1,0.15
1,0.15
1,0.15
1,0.15
1,0.2
1,0.3
1,0.5
1,1
