,1,1,1,1,1
5,0.187625,0.15325,0.1255,0.11375,0.071
5,0.187625,0.15325,0.1255,0.11375,0.0655
5,0.187625,0.15325,0.1255,0.11375,0.0655
5,0.187625,0.15325,0.1255,0.11375,0.0455
5,0.187625,0.15325,0.1255,0.11375,0.04
5,0.187625,0.15325,0.1255,0.11375,0.04
5,0.187625,0.15325,0.1255,0.11375,0.04
5,0.187625,0.15325,0.1255,0.11375,0.04
