,1,1,1,1
5,0.41,0.104,0.076,0.0434
5,0.41,0.104,0.076,0.0424
5,0.41,0.104,0.076,0.0414
5,0.41,0.104,0.076,0.0362
5,0.41,0.104,0.076,0.0267
5,0.41,0.104,0.076,0.021
5,0.41,0.104,0.076,0.0185
5,0.41,0.104,0.076,0
5,0.41,0.104,0.076,0
5,0.41,0.104,0.076,0
5,0.41,0.104,0.076,0
5,0.41,0.104,0.076,0
