,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4
1,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.4
1,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.4
1,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.4
1,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.4
1,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.4
1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
1,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
1,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
