,4,5,5
5,0.31,0,0
5,0.249,0.181,0
5,0.21675,0.1255,0.076375
5,0.20175,0.10275,0.068625
5,0.18175,0.53775,0.04725
5,0.16625,0.4805,0.036125
5,0.15225,0.4165,0.036125
5,0.12725,0.065,0.04
5,0.13625,0.06725,0
5,0.161,0.09775,0
