,9,15,5,4,1,1
35,0,0,0,0,0,0
1,0,0.089,0.445,0.445,0.445,0.445
1,0,0.089,0.445,0.445,0.445,0.445
1,0,0.0945,0.445,0.445,0.445,0.445
1,0,0.1,0.355,0.355,0.355,0.355
1,0,0.1275,0.355,0.355,0.355,0.355
2,0,0.1865,0.1865,0.1865,0.1865,0.1865
2,0,0.369,0.369,0.369,0.369,0.369
2,0,0.2665,0.2665,0.2665,0.2665,0.2665
2,0,0.35,0.35,0.35,0.35,0.35
2,0,0.2275,0.2275,0.2275,0.2275,0.2275
5,0,0.2275,0.2275,0.2275,0.2275,0.2275
5,0,1,1,1,1,1
