,1
35,0
1,0.25
1,0.21
1,0.16
1,0.16
1,0.18
1,0.18
1,0.2
1,0.26
1,0.26
1,0.23
1,0.22
1,0.28
1,0.24
1,0.21
1,0.21
1,0.21
1,0.21
1,0.21
1,0.21
1,0.21
1,1
