,4,5,5,5,5,5,5,5,1
4,84944820,588810,0,0,0,0,0,0,0
5,324435200,84598275,2474350,0,0,0,0,0,0
5,285939514,328031124,143733260,1840800,0,0,0,0,0
5,191585688,294724525,328963526,103117450,1134682,0,0,0,0
5,143691354,224007229,294782214,321207210,66556260,2154531,0,0,0
5,127022749,221159780,290521098,371398248,333557488,169387877,9847008,0,0
5,104710320,193755410,265421454,315782520,314755426,515447208,268380264,24784008,0
5,80936200,162841475,219135664,265775616,257131416,415932080,376448150,149778568,2504950
5,43276393,110718296,145867242,177871392,165818374,223131744,177096375,141737656,21757235
1,13812500,49882896,73167864,87838218,73887566,80612304,65590152,58819936,58193280
