,5,5,5,5,5,5,5
5,142,0,0,0,0,0,0
5,1459,7,0,0,0,0,0
5,3690,381,4,0,0,0,0
5,3760,1601,260,12,0,0,0
5,2803,1786,1080,248,2,0,0
5,2497,1639,1250,959,231,5,0
5,4075,1651,1192,1038,747,334,30
5,1793,1535,1222,1000,857,685,240
5,1556,1471,1186,953,835,641,392
1,294,257,203,169,136,95,66
1,235,231,206,171,108,103,71
1,244,237,199,164,111,86,57
1,180,182,161,130,114,78,66
1,174,177,151,114,104,67,56
1,141,151,126,94,69,60,43
1,122,123,84,73,41,41,38
1,92,76,69,48,44,26,31
1,86,71,63,37,27,31,35
1,57,40,37,20,20,13,21
1,258,131,99,63,52,44,57
