,4,5,5,5,5,5,5
5,4284838,126502,0,0,0,0,0
5,16442223,11163712,552530,0,0,0,0
5,8340335,27632076,18909227,409492,0,0,0
5,5082832,14647777,44061826,17140104,248545,0,0
5,2832102,9897610,24312734,52432295,19481917,591721,0
5,1567778,3924846,10978324,20711555,28401096,11065077,192603
5,638722,1917908,4143349,7512824,14202902,13538928,2981240
5,459885,1459565,2846785,4801625,5791506,6380786,4451617
5,110388,436887,976811,1384259,2555389,1775137,2434414
5,22751,221548,283184,458564,436722,257432,0
5,0,121427,248555,0,0,36733,180882
