,1,1,1,1,5,5,5,5,5,5,5,5,5
5,.0935,.0935,.0935,.0925,.0925,.0695,.0525,.0505,.0485,.0465,.0455,.0455,.0455
5,.0905,.0885,.0875,.0855,.0855,.0675,.0525,.0485,.0465,.0445,.0445,.0435,.0375
5,.0885,.0865,.0855,.0835,.0825,.0645,.0515,.0485,.0455,.0435,.0435,.0375,.0375
5,.0855,.0845,.0835,.0815,.0755,.0605,.0485,.0455,.0425,.0425,.0375,.0375,.0375
5,.0855,.0845,.0835,.0815,.0755,.0595,.0485,.0455,.0425,.0375,.0375,.0375,.0375
5,.0725,.0705,.0675,.0665,.0635,.0535,.0455,.0435,.0375,.0375,.0375,.0375,.0375
