,2,2,5,5,5,5,5,5,5,5
5,45763225,1190400,0,0,0,0,0,0,0,0
5,110525106,98884880,79058994,0,0,0,0,0,0,0
5,45064790,56506800,272092032,83335149,0,0,0,0,0,0
5,27174291,25942992,113907854,283891800,62844896,0,0,0,0,0
5,26349976,22456024,74866104,163504458,268254756,53913420,0,0,0,0
5,17331697,16406166,59271795,92884995,141642624,181314316,44209518,49379,0,0
5,14381631,12517344,47005060,80184750,91956224,119050768,151502994,42212730,0,0
5,8563485,7793480,28254655,56385531,80704980,89274354,94942320,131549604,29964900,0
5,4259604,4119572,15579599,28583070,43221717,54180989,48267744,32349824,36275626,8396917
5,1279872,917623,2679722,4048240,6886620,6580745,4716774,3605580,2429100,3398808
5,554392,260712,457000,851770,592002,626320,590051,701028,543252,1488600
