,1,1,1,1,1
10,.201,.0865,.0755,.061,.04
10,.151,.081,.0655,.0555,.04
10,.1265,.071,.0555,.0455,.03
10,.111,.061,.0555,.0455,.03
10,.101,.051,.0455,.0355,.02
