,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30,0,.011975,.011975,.011975,.011975,.011975,.011975,.011975,.011975,.011975,.011975,.011975,.011975,.011975,.011975,.011975,.011975,.011975,.011975,.013875,.017675,.0215,.0253,.0291,.03235,.034975,.0376,.040275,.0429,.044275,.044325,.044375,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,.01125,.01125,.01125,.01125,.01125,.01125,.01125,.01125,.01125,.01125,.01125,.01125,.01125,.01125,.01125,.01125,.01125,.01125,.01305,.01655,.020075,.0235,.027025,.030025,.0324,.034825,.03725,.039675,.040925,.041,.04105,.0411,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,.0227762,.0227762,.0227762,.0227762,.0227762,.0227762,.0227762,.0227762,.0227762,.0227762,.0227762,.0227762,.0227762,.0227762,.0227762,.0227762,.0227762,.0227762,.0263625,.03344,.0405413,.0476188,.05472,.0606812,.06555,.0704188,.075335,.0802037,.0827212,.08284,.0829588,.0830775,.0831725,0,0,0,0,0,0,0,0,0,0,0,0
1,0,.0483075,.0483075,.0483075,.0483075,.0483075,.0483075,.0483075,.0483075,.0483075,.0483075,.0483075,.0483075,.0483075,.0483075,.0483075,.0483075,.0483075,.0483075,.0556937,.0704188,.0851912,.0998925,.1146887,.1270625,.1370375,.1470125,.1569875,.1669625,.1720925,.1724012,.17271,.1730188,.1733275,.1734937,0,0,0,0,0,0,0,0,0,0,0
1,0,.0648137,.0648137,.0648137,.0648137,.0648137,.0648137,.0648137,.0648137,.0648137,.0648137,.0648137,.0648137,.0648137,.0648137,.0648137,.0648137,.0648137,.0648137,.0747175,.0944538,.11419,.1339737,.15371,.1702162,.1836112,.1969588,.2102825,.22363,.2304938,.2309213,.2313488,.2317763,.2322038,.2324175,.2324175,0,0,0,0,0,0,0,0,0,0
1,0,.0846687,.0846687,.0846687,.0846687,.0846687,.0846687,.0846687,.0846687,.0846687,.0846687,.0846687,.0846687,.0846687,.0846687,.0846687,.0846687,.0846687,.0846687,.0974938,.1231913,.1489363,.17461,.2003075,.2217537,.2390912,.256405,.2737187,.2910325,.2999387,.3005325,.3011025,.3016725,.3022425,.3025275,.3025275,.3025275,0,0,0,0,0,0,0,0,0
1,0,.0639587,.0639587,.0639587,.0639587,.0639587,.0639587,.0639587,.0639587,.0639587,.0639587,.0639587,.0639587,.0639587,.0639587,.0639587,.0639587,.0639587,.0639587,.073435,.09253,.1115775,.1306013,.1496962,.16549,.1781487,.1907838,.2034187,.2159825,.2225613,.2230837,.2236062,.224105,.2246275,.2248888,.2248888,.2248888,.2248888,0,0,0,0,0,0,0,0
1,0,.07585,.07585,.07585,.07585,.07585,.07585,.07585,.07585,.07585,.07585,.07585,.07585,.07585,.07585,.07585,.07585,.07585,.07585,.087125,.109625,.132175,.15475,.1773,.195975,.2109,.225775,.240625,.25555,.263325,.26395,.2646,.265225,.26585,.26615,.26615,.26615,.26615,.26615,0,0,0,0,0,0,0
1,0,.06685,.06685,.06685,.06685,.06685,.06685,.06685,.06685,.06685,.06685,.06685,.06685,.06685,.06685,.06685,.06685,.06685,.06685,.076775,.096725,.1166,.13645,.1564,.172925,.186025,.1992,.2123,.2255,.232275,.232825,.233375,.233925,.234475,.23475,.23475,.23475,.23475,.23475,.23475,0,0,0,0,0,0
1,0,.122925,.122925,.122925,.122925,.122925,.122925,.122925,.122925,.122925,.122925,.122925,.122925,.122925,.122925,.122925,.122925,.122925,.122925,.13,.144075,.1582,.172275,.1864,.201275,.217025,.232825,.248575,.264325,.27245,.27295,.273475,.273975,.274475,.274725,.274725,.274725,.274725,.274725,.274725,.274725,0,0,0,0,0
1,0,.133075,.133075,.133075,.133075,.133075,.133075,.133075,.133075,.133075,.133075,.133075,.133075,.133075,.133075,.133075,.133075,.133075,.133075,.141,.1568,.1726,.188475,.204275,.2204,.2369,.253325,.269775,.286275,.29485,.29565,.296425,.297225,.298025,.2984,.2984,.2984,.2984,.2984,.2984,.2984,.2984,0,0,0,0
1,0,.1331,.1331,.1331,.1331,.1331,.1331,.1331,.1331,.1331,.1331,.1331,.1331,.1331,.1331,.1331,.1331,.1331,.1331,.141025,.15685,.17265,.188525,.204325,.22045,.23695,.2534,.269825,.286325,.2949,.2957,.2965,.297275,.298075,.298475,.298475,.298475,.298475,.298475,.298475,.298475,.298475,.298475,0,0,0
1,0,.1331,.1331,.1331,.1331,.1331,.1331,.1331,.1331,.1331,.1331,.1331,.1331,.1331,.1331,.1331,.1331,.1331,.1331,.141025,.15685,.17265,.188525,.204325,.22045,.23695,.2534,.269825,.286325,.2949,.2957,.2965,.297275,.298075,.298475,.298475,.298475,.298475,.298475,.298475,.298475,.298475,.298475,.298475,0,0
1,0,.1331,.1331,.1331,.1331,.1331,.1331,.1331,.1331,.1331,.1331,.1331,.1331,.1331,.1331,.1331,.1331,.1331,.1331,.141025,.15685,.17265,.188525,.204325,.22045,.23695,.2534,.269825,.286325,.2949,.2957,.2965,.297275,.298075,.298475,.298475,.298475,.298475,.298475,.298475,.298475,.298475,.298475,.298475,.298475,0
1,0,.1331,.1331,.1331,.1331,.1331,.1331,.1331,.1331,.1331,.1331,.1331,.1331,.1331,.1331,.1331,.1331,.1331,.1331,.141025,.15685,.17265,.188525,.204325,.22045,.23695,.2534,.269825,.286325,.2949,.2957,.2965,.297275,.298075,.298475,.298475,.298475,.298475,.298475,.298475,.298475,.298475,.298475,.298475,.298475,.298475
1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
