,4,5,5,5,5,5,5,5
5,14895917,447825,0,0,0,0,0,0
5,37817871,13502817,739179,0,0,0,0,0
5,38707131,34574730,9482210,674898,0,0,0,0
5,29749534,35025048,21207312,6563496,183460,0,0,0
5,31146752,36635924,28733652,19262600,5745040,390775,0,0
5,28782531,30082427,27588990,22205680,17154564,7368270,195525,0
5,29140240,34597660,31257450,23753686,23733936,16493489,2694510,90325
5,25784088,34331472,32452558,27518010,21971189,16194711,7292916,2562049
5,14441976,22619649,24151848,16278892,13766856,11221269,4448532,2964720
5,4059810,7871327,7412511,4712212,3680384,2892105,558110,1411187
5,1314927,1803870,1775505,1126994,904368,765375,358895,263036
