,2,7,7
5,.24,.15,.055
5,.2,.15,.055
5,.2,.125,.052
5,.2,.125,.052
5,.155,.105,.042
5,.155,.1,.04
5,.155,.08,.04
5,.116,.076,.04
5,.12,.096,.04
5,.14,.076,.04
5,.18,.076,.04
