,9,10,1,4,4
20,0,0,0,0,0
5,0,0,0,0,.231
5,0,0,0,0,.231
5,0,0,0,0,.231
5,0,0,0,0,.2622
5,.0263,.0263,.05,.05,.3417
5,.0263,.0263,.375,.375,1
5,.0263,.0263,.375,.375,1
